comment,like
退一万步来说，不能马上就更新吗,8932
好漫长，好孤独，还要多久...到1.6(´；ω；`),8438
这个小糕点真的很可爱！米哈游真的不做糕点或者那种叠叠乐周边吗！,6874
还有一年就能抽阮梅了，大家加油啊坚持住[墨镜][墨镜],6271
"菩萨蛮·风柔日薄春犹早
【作者】李清照 
风柔日薄春犹早。夹衫乍著心情好。睡起觉微寒。梅花鬓上残。
故乡何处是。忘了除非醉。沈水卧时烧。香消酒未消。",6151
这位可是崩铁里最可爱的角色，毕竟她是软（阮）妹（梅）[doge],4330
最后那一句话看来，培育出的虫子，这种位格的生物对她来说并没那么重要，只是个研究样品罢了，眼神和语气里里温柔中带着某种高等生命对低阶存在的漠视和不屑，我只能说不愧是直视过古神还能开智的狠人，温文尔雅但绝不可小觑，她看生命的视角已远超普通人,3342
梅猫饼和狗袋[doge],3198
你知道阮.梅在今年过年怎么取暖吗？答案是和黑塔螺丝咕姆一起烧柴烤火。因为他们都是“添柴”俱乐部的。,2852
"群里真实对话：
A：最让我震惊的是前六句格律全是对的，薄是仄声没问题[哦呼]
B：这首词就是李清照原作[OK]
A：对不起，我是xx对不起[笑哭]",2633
在看什么呢？这位即将十连满命阮·梅的小伙子[脱单doge],2304
你来啦，十连满命的开拓者,2245
"风柔日薄春犹早，夹衫乍著心情好。睡起觉微寒，梅花鬓上残。故乡何处是，忘了除非醉。沉水卧时烧，香消酒未消。
宋代·李清照 《菩萨蛮·风柔日薄春犹早》",2172
搞不好天才俱乐部一圈看下来最“傲慢”的黑塔反而是最人性化的[笑哭],1971
我这名字都起好了，你就带我走吧[给心心][给心心][给心心],1518
弹幕里的“梅猫饼和狗袋”笑死我了！天才俱乐部第86席就是你了,1251
我有时在想，开拓者常常在待机动画里玩手机通关。那ta在那时候是不是也算是一种“打phone计关”？,967
终于到我了[星星眼][星星眼][星星眼],895
这地我熟啊（x）[妙啊],844
"普通科幻片场:实验品失控逃脱，变身大逃杀boss，现场无人生还
阮梅片场:老弟你终于失控了啊，我养你这么久总算给点反应了，别～害～怕～",785
阮梅要是哪一天一时兴起，把繁育和贪餮一结合整出一个泰伦出来就麻烦了。[笑哭][笑哭],668
对，就是这个眼神[喜欢][喜欢][喜欢],567
求求你别歪了[大哭][大哭],302
玩了七八年米家游戏，阮梅这个建模算得上极少让我感觉第一眼看去就非常惊艳的了，颇具东方美人的那种气质，有几分俏丽妖娆，又有几分淡雅温婉，明眸皓齿、温润似水，不得不说，实在是让人为之眼前一亮。[tv_doge][tv_doge],113
想当阮梅的修勾的，这边排队拿号，一个一个一个来，不要挤不要插队[doge],101
太美辣[星星眼],64
明天的你[墨镜],62
阮·梅博士在PV开头念的正是易安居士南渡之后于宋高宗建炎三年（1129年）所作的一首《菩萨蛮》。上阕仅用两句便把南渡前后生活境遇的对比描写无比凝练，下阕更是将思乡之情寄于醉梦之中，读完使人恍惚惆怅。联想到之前的千星纪游PV和这次具有仙舟旋律BGM，阮·梅博士的家乡会是仙舟吗？[思考][思考],51
无内鬼，来点nga笑话[滑稽],40
逆天，还有带pv质量节奏的？😅,38
明天十连必拿下 这就是究极大保底的力量 小子,36
中式古典美女冰辅助要打斗高潮和激情的音乐的你纯粹是个山猪吃不来细糠的（以下言语太过肮和激烈不予显示）,34
第一次，为了吃软饭[星星眼],25
"「唇齿最为敏感，糕点要评得上筹，只要一小口的机会。」
「我偏爱鲜果花木等时令原材，定格在片刻的生命仪态，更易引起多巴胺反应。」
[热词系列_知识增加]",24
看评论区挺多人觉得这pv不好，挺意外的，因为我和几位后期同事今天中午看后都觉得不错，探讨其中一些效果是怎么实现的，这pv的质感很高了。看大家的不满主要集中在音乐和人物动作展示上，那就是觉得记忆点少了，音乐不够劲。这点确实，我原先想的是音乐可能会更偏古风乐器一点，但提琴占比也很多，可能想展示角色身上的中西结合的特征吧。老实说，元素啊、音乐配器啊这些都是ip部门考虑的，单从后期层面，我是觉得运镜和氛围渲染都很到位，肉眼可见的下了很多功夫。说是常驻水平大可不必。,22
终于轮到我了帕！[hanser_滑稽],22
我们惊婴论坛已经说了，李清照的诗是口水诗，太尬了[墨镜],16
