comment,like
视频里没有他，但我们大家都记得他。,4848
时间越来越快了，我好像……没有多少2023年的记忆……,2805
4:00[爱心],1551
每次看年度混剪，就觉得普通人真的很不容易,1490
“未来你能回想起的一天，才算活着的一天。”,1237
感觉从2019年开始时间就过得飞快。,1149
"三年疫情真的给无数人带来了无数的痛苦与灾难，疫情结束但疫情带来的影响远远没有停止，还有更多新的灾难发生。人们的生活越来越辛苦，社会越来越卷。
但就像视频里所说的，时光总会不停地往前走，不管怎样，我们已经熬过了疫情，度过了没有疫情的一年。
纵有凄风铺岭雪，轻舟已过万重山。",1020
疫情之后感觉世界越来越魔幻了，今年的确发生了好多好多事啊，有坏的也有好的。总感觉一年真的过得好快啊，快到什么事情都好像迷迷糊糊的记不清。但是一看剪辑才发现哇，原来也过得也挺慢的，慢到居然发生了这么多事情。而我也抑郁两年了，时间在我的观念了也越来越模糊了。两年，从一开始天天崩溃想死到现在逐渐好转，从一开始不敢出门到一个人去电影院看了好多电影。啊，今年又活过一年了，明年继续加油吧，先活着，其他的事情以后再说吧。,564
"公告：
      敬以《地球OL》所有玩家，2023赛季即将结束，请所有玩家做好迎接2024新赛季的准备。",479
感觉今年发生了好多大事，大事新闻一个接一个的，天天一起床就看手机发生什么大事了[笑哭],407
5月结婚，老婆12月24号怀孕，2023是最幸福的一年,350
"2023年，我的岳父去世了
2023年，我的女儿出生了",332
2023 我的妈妈算是抗癌成功 我也终于承担起了赡养父母的担子,315
第二份2023年度混剪[星星眼],229
2023年，结婚了，老婆也怀孕了，正在妇幼做b超检查，预产期明年4月,215
"23年开始的时候，快大专毕业，还不知道未来何去何从。
23年结束的时候，有幸来到了浙大，愿未来一切顺利[鼓掌]",209
我之前刷到过一个年度事件混剪的视频，包括up自己的年度影视混剪，再看到up主的年度混剪，我在想是不是有点既要又要了，这个视频包含新闻、影视、动画、游戏，我知道他们合在一起是整个2023，但感觉多而杂了，甚至是混乱，根据以前的视频，up的剪辑风格好像是喜欢影视穿插真实事件拼接在一个的感觉的，有意想不到的效果，但也有我上面的感觉，有好有坏吧，我认为，当然只是我认为而已，up的视频应该专注一个赛道，比如年度新闻呀、年度影视呀、年度游戏的混剪呀，就譬如你的年度影视混剪一样,201
2024，繼續革命握緊槍，人民軍隊登台島！,189
"“人们就是怀着一点期待去生活”
“生活一分钟”
“快乐六十秒”",155
“历史的篇章又轻轻的翻过去了厚重的一页”[拥抱],142
