comment,like
感觉小砍应该更早正式加入的 效果很好诶 虽然说的干货不多 但讲话的节奏很入耳 很自然,6075
key的视频看着就是有一种奇妙的舒服[喜极而泣] 也说不清楚哪里好，反正就是观感很舒服哈哈哈哈哈哈哈[给心心][给心心],4517
节目效果的话？提个小意见啊，只是我的意见没有别的意思，可以专门找一些花絮或者使用过的视频拍完的镜头来讲解这时候用的什么科技或者别的什么，又或者说跟视频里面一样讲一些因为设备发生的小趣事什么的，感觉都还不错，这样毕竟既满足了内些想看花絮和背后故事的观众，又满足了想看解析科技的，感觉可能来粉更快吧，虽然只是我的小建议[脸红][脸红],4041
感觉分区的话还是key适合科技区，皇哥有点燥，可能适合以后和小傲去探店、拍公司日常vlog什么的，犀利的话感觉可以是果宝特工里面“小果丁”的人设，就是那种平时没啥用甚至人人可以吐槽的倒霉蛋，但是两面派帮着羊头人压榨小潮什么的（我在说什么）,3243
没想到小潮team光设备就花了这么多的经费！数码区的Key！[打call][打call],2002
解释一下阵列:等于全公司文件都在一个盒子里，所有的电脑都可以访问，这也是马哥直播在楼上建文件夹，楼下key立马能找到的原因。这个当时我看到，真的震惊到，因为这个真的很花钱，相当于在家里建机房[灵魂出窍],1927
我推荐砍爷买个这玩意，按下红色按钮就会一直喊“key！key！”,1525
这个不该海皇子来做吗[doge],1303
把后期流程好好优化一下吧，从文件管理开始～最好找影视飓风取取经，这样不仅能提高工作效率，减少各种突发情况的发生，还能让团队更好的投入到创作中，而不是被各种的情况，弄的身心疲惫,1068
给team提个建议，这么多设备可以招个IT，然后架设公司的NAS来管理公司的一些重要资源，这样也能方便不同设备之间的数据共享，专业的IT也可以对设备维护，可以很大程度避免所有重要资料集中在一台机子上，因为机子损坏导致的财产损失,564
单反和镜头真的超级贵，而且超级沉，我每次背着去爬山都觉得自己是超人，但是回来看照片又觉得太值了...目前还没有背三角架旅过游，太沉了，但是每次拍不出夜景又会后悔,459
科技区的话是不是需要专业性更高，而且风险很大，科级区容易翻车[微笑],391
我觉得应该看不到我，但我还想问一下，羊村2导出的问题最后排查了是哪个的问题吗？素材？硬件？软件设置？我当时看直播的时候就觉得是不是哪段素材有问题，想推荐用编码软件重新编码的,357
砍爷的剪辑真的让我有种小潮team回到以前的感觉，不是咋咋呼呼的搞笑，就是很自然的搞笑[微笑],342
哇哇哇刚好在吃饭,187
说到设备我就想到了马哥的这一条视频[doge][doge],167
吼吼吼，坐等羊村,164
也就是说明天可能会发羊村第三集咯[doge],121
不用的相机能卖吗？@小潮院长  想入手一台二手的玩[脱单doge],114
小砍口才挺好的，而且表现的很自然，真是做自媒体自带天赋,108
个人建议找影视飓风合体出个视频，帮你们设计一套合理的后期流程，这方面他们是专业的，就从拍摄完之后保存文件开始直到视频上传成功为止，有时候最搞心态的反而不是视频内容如何难做，而是一切都拍好了却因为设备的问题前功尽弃，一套合理的流程效率能快很多，也能省很多钱，这个是实打实的巨大提升，这个钱是值得花的,103
白板截图,97
"以前看的整大活最后结尾说花了很多钱 我知道肯定花了很多钱 特别多特别多的那种 但实际上还是没有太直观的感受到 就只是有个很飘渺模糊的概念 这一期看下来真的就有了很明确直观的概念了 这还只是设备 不算场地呀道具呀伙食路费乱七八糟一大堆 一场下来真的简直不是花钱是烧钱了 真的很感谢团队的付出 看得期期都开心 你们现在的成就是你们该得的 
另外可能视频里说进军科技区是调侃 不过科技区门槛太高太硬核 大家因为是小潮team所以看得开心 至少我个人是这样 哪怕只是你们唠唠嗑我们都看得很开心 我觉得可以和评论区一些评论说的一样拍一些日常vlog 不过个人觉得也不要太频繁 因为作为一个公司也是要保持“神秘感”不然过于暴露日常和粉丝距离拉得过近好像也不是什么好事 有神秘感才会有新鲜度 公司还是要有他的“威严”在才行 不过都是个人意见啦 一切以小潮team自己的意志 总之希望大家都越来越好 你们都值得🥰🥰🥰",82
这种视频不应该叫海皇发吗[doge],68
坎爷的观感真的巨舒适，找到了19年-20年时期的快乐😂你能回归真是太棒了,56
虽然我一直很喜欢看小潮team的视频，也没觉得视频质量下滑的有那么夸张，但是看了今天这期视频，就是这种聊天模式还有bgm还有一些剪辑的技巧，真的感觉视频质量直线上升🔝,56
你拍这个，那海皇拍什么[doge][doge][笑哭][笑哭],56
看了视频才真正的意识到马哥对于公司的运营能力。一期视频不仅给key找到了“定位”，还让观众直观的感受到视屏制作的不易和团队的用心。马哥真的很懂互联网，视频小天才！[打call][打call][打call][打call],53
救命 成本重点是好大，太辛苦了马哥，50个音轨，我们广播站五条我就疯了，这么多设备都是team辛辛苦苦干出来的，真的太牛了[大哭]team现在越来越好是你们罪有应得！[大哭],51
砍爷不愧是砍爷，视频节奏很舒服！好看爱看[惊喜],49
但是家人们，team这些设备都太贵了，是专业的公司用的，不适合自媒体小白，真想做自媒体，建议去看影视飓风万元以下的设备，简单尝试，不要动辄上万啊！！！！,43
小砍真的好自然[喜极而泣][喜极而泣][喜极而泣]不愧是单干了这么久的[支持],42
神奇，高赞都说他的视频好看，但是不在小潮这边的时候视频就没人看,42
到饭点了[doge]电子榨菜来的好及时,34
看到小潮team越来越好真的很为你们高兴[星星眼],27
喜欢这期视频，感觉 key 的视频看着很舒服,27
小砍真是很用心的做每一个视频，也丝毫没有隐藏自己想涨粉的“野心”，真的好喜欢key这种真实且真诚的感觉[桃源_欢呼]砍爷加油，粉丝一定会涨上去的,19
我超喜欢小砍[给心心]喜欢他憨憨的同时 整起活儿来感觉有些一本正经 被识破感觉非常无助 但有时候还能意想不到的恶搞到精明滑稽的小潮 当然两个人都很帅 [脱单doge],16
下饭[脱单doge],13
"……不理解，所以这么多设备，怎么就经常出现一些画质挺糊的片段，肯定有大焦段镜头吧。

实在不行，室内录制直接整台摄录机吧，或者整个平滑调整焦段的外设吧。

很多桌游视频肉眼可见的画质损失，特别是两人同框，或者一人特写这种。

以小潮team的风格，感觉多买几台运动相机多几个机位更顶用，这几台单反感觉真的浪费了，没有什么画质提升，很多时候我甚至以为是手机拍的。

就比如高斯的视频，经常性的模糊特写。",13
"感觉key好踏实啊有人能懂嘛！
每期视频都特别自然 又有笑点 好喜欢！
请多多分享提姆的各种！
请数码区赞助快快找到key！！！",11
海皇：他说的都是我的词儿~,10
想搞自媒体的心死了(╯3╰),10
拍这期小砍有一种他是公司老板的气场[doge],7
淘汰的设备可以送给我谢谢[doge][doge],7
小潮team也太用心了，无论多短的镜头，多赶的进度马哥都不会凑合。加油小狗和team！！！,7
感觉你们需要加入@影视飓风 的改造计划了（）,6
砍爷是正式回归team了吗？感觉最近和team一起的视频多起来了,6
虽然但是羊村渲染不出来，大部分是pr版本的原因,5
投一个币赞助小潮tEam开网吧[脱单doge],5
小潮team什么时候找@影视飓风 改造一下,5
哇，这期看完感觉对小潮真的很敬佩啊，统筹了好多好多东西哇，老板不愧是老板，管人管账号管设备管后期,5
感觉key最近很高产[脱单doge],5
"想不到就连向小潮提姆这样不算特别大的公司啊，（这里没有在嘲讽，嗯，他们公司是特别大，而也不是那么大，也不是算很小，哎呀，就是一个比较好的公司）也要花掉这么多的钱，之前在直播说一年的拜年季就需要花18万，再加上现在无人机呀18,000呀，相机呀什么的加起来真的就是可以说这个公司真的就是废掉，他们很多的心血了，所以说在这里也祝小潮和小潮提姆做大做强，越做越好[兔年][兔年][兔年][兔年][打call][打call][打call]",5
以后可以开个生技区，把没那么专业的又涉及一点专业科技产品的视频放在中间，例如某科技区up主的视频[doge][doge][doge],5
很喜欢砍爷的视频节奏！真的很舒服,5
设备的更新追加是一个必然的结果，无论是电脑还是相机无人机这些设备都是为了进一步提升工作效率以及视频质量的保证。作为观众我看到的是小潮team在获得了大量收益以后没有故步自封而是拿出大笔资金去提升自己的设备以带给观众更好的节目，这是一个团队良性发展的提现。作为小潮转型以后来看的观众，看着你们从不要做挑战一路到现在，在如今整体长视频环境恶化的情况下依旧在努力提升自己寻找新出路，作为观众我是很欣慰的。也希望你们未来可以越来越好，继续为观众输出更多有意思的内容。[psplive海味_你好],5
这太有用了[捂眼]我每天都在视频中找机身镜头运动相机收音麦克风补光灯型号[捂眼],4
5:12 傲子因为左脚进门被马哥罚5万8[大笑],4
小潮team成员的互补性很重要，真的搞数码区科技区这种，接广告应该不愁，愁的是怎么出节目效果,4
这个类型也很棒[兔年],4
你去找找TIM吧，这样下去是埋了个大炸弹，而且俩人合作做一期改造up主应该也是爆款,4
king严肃点形象会好点，平常搞笑的话笑不出来,4
很喜欢这期视频！很喜欢看小潮team幕后的这些故事，还有上次导出羊村的直播。这么久以来team每个人的每个视频都看了两遍以上，跟着你们一起成长真的感觉和家人一样。想要陪伴家人不仅在璀璨的台前，更在辛苦的幕后，想参与这些幕后的点滴，请多拍一些这样的视频吧！[喜欢][喜欢][喜欢],4
15w了，进击数码区！,4
