comment,like
我感觉犀利完全可以朝这种温馨聊天/讲故事的风格发展啊！虽然可能不是那么容易涨粉 但是真的会很多粉丝喜欢看 是和小潮视频风格不一样的那种[给心心],6148
有一次我们上音乐课，放了一个很嗨的音乐 然后我看我们班很多同学都在摇 我就学海皇的悲伤摇  摇完抬头发现大半个班盯着我。。,5034
我尴尬的事是有一次过年的时候，我妈让我给所有老师都发一下新年祝福，我当时不会用群发，结果我给所有老师拉了个群……然后我很慌就自己退出来了，那个群没解散……[无语],4097
近期尴尬的就是本人24在地铁戴耳机看小潮视频，旁边坐了一个小学六年级左右的小孩儿，他应该是瞟到我在看潮t的视频了突然兴奋的把周围的同学都叫来围着我一起看，当时快成地铁孩子王了，真的是i人尴尬现场,4034
"初一那会成绩还很好，下课趴着睡觉也没人管
那天我前桌死活不让我睡，后来我趴着感觉又有人扒拉我，下意识朝前面竖了个中指
然后我听见了我班主任的声音………",3136
晚自习睡觉，坐教室最后一排，头靠墙上，不小心把全班灯给关了,1360
学校拍照，摄影师说别眨眼睛，我听成让我眨眨眼睛，然后我就使劲眨眼睛,1105
我小时候学美声那种民谣，要唱的那个歌有一个弹舌，然后我不会，最后终于弹出来一点点声，老师开心了，老师让我给大家表演一下，然后鼻涕chua一下出来了[辣眼睛],930
刚看到的图片哈哈哈[脱单doge],597
在香港，进地铁口的时候踩空了，连人带箱子滚到楼下，然后整个人双膝跪地，旁边一个外国友人：“Are u ok？”，脑抽了回了句：“u r welcome”，过去七年了现在想起来脚趾头还要扣地[鼓掌],364
小时候被爸爸带着逛街，我走神被落下了一段距离，当时有点慌，我看到一个背影很像我爸的人，连忙追上，然后把我嚼了半天的口香糖，塞到了他的手里，并帮他握上了拳。[微笑]我爸妈在我后面看呆了,224
我来讲一个！第一次得奖学金的时候想给姥姥姥爷买个好点的枕头，就是那种乳胶的。但淘宝上的很贵，一套的话要六百多，我钱不够。就打算去闲鱼看看反正是自己用只要质量好也不需要什么包装什么的。看到了一家类似工厂的，评价啊什么的都不错我就开始和老板讲价。我说诶呀我买两套可不可以便宜一点会推荐给朋友什么的一通输出。老板答应如果我说了诚心要就给我便宜三十块。我刚准备下手，结果下面有推荐，说他家的价格是全网最低那种。我就点进去，又问哎呀可不可以便宜。结果老板说：这个店也是他家的，他给我的价格就是最低的了我怎么不信呢……[奥比岛_委屈][奥比岛_委屈][奥比岛_委屈][奥比岛_委屈],63
突然想到一件事，我高一的时候非常的热爱学习，经常去书店逛，有次在新华找书呢，那店是两层的，有很多人坐地上看书学习，有个人就坐在楼梯口，我上楼的时候，本来是要越过那个人的，然后一脚扒台阶上，摔人身上了，当场疯狂道歉，这不是最尴尬的，当时我穿的是拖鞋，然后我的鞋咕嘟咕嘟的滚下了台阶，我又要下去捡，捡上来，我穿好鞋再上去的时候，又被台阶害了，当场给人行了个大礼，那人说：“这么道歉不至于吧......”,53
学校停电 去厕所小便 厕所太黑了，啥都看不见 上小便池上不去，又试了两次， 才发现是有个人在前面小便，被我推了好几遍[热词系列_好家伙],53
"说到这个我永远忘不了，我初中的时候走读，每天都是我爸爸或我妈妈接我放学，然后那天在老地方我爸跟往常一样开着黑色的小轿车来门口接我，正当我打算上次车的时候，车子已经点火往前开了，我寻思我还没上车呢，我爸给我忘了，我就想跑过去让我爸停车，结果车子越开越快，我哪追得上，我急了，一边跑一边喊“爸爸”，生怕他关了车窗听不见，喊的贼大声，校门口的同学全都看着我，但我当时管不了那么多，我只想让我爸停车……
后来我才发现我爸的车停在另一个地方，他还问我为什么追着人家车子跑[微笑][再见]",22
"[微笑]毕业多少年了都忘不了的一件事
我在教室擦黑板板擦掉了手臂下意识挡了一下结果板擦砸到了路过女老师的胸口留下一个鲜艳的印子
板擦掉地上我跟老师下意识去捡结果同时弯腰然后我俩头磕一起了
我吓一跳猛一起身没站稳往后倒结果撞倒了一女同学然后直接坐她怀里了",13
我最尴尬的一件事。当时老班在班里骂人，我直接一个箭步踹开的门，对着班级大喊，孩儿们，爸爸回来了。,13
我最尴尬的一件事就是我同学手上有水甩我，我就在她上厕所的时候在问外面等她出来拿水甩她。一个人出来了我直接就往她脸上甩，结果反应过来以后发现我甩的是我们学校的领导…[灵魂出窍],11
初一地理课，老师叫讨论，我发呆了，然后就听见教室里人在说话都，就问同桌怎么都在讲话，他说那你喊安静啊（我是值日班长）然后我就喊了，全班都在看我，我班主任还在门外看着，就....老师让讨论你来了声安静....[捂脸],10
我尴尬的事。。。我是一个女生 我小时候特别容易低血糖 那个时候10岁 我啥也没吃骑着单车打算去吃肯德基 到店里就一阵头晕眼旋 然后我就看不见了（低血糖严重就会失明）我想吐 我就摸来摸去想去厕所 路上磕磕绊绊 老是撞到人 到厕所眼睛稍微能看到一点东西了 因为啥也没吃吐不出来什么 就是干呕 呕完就又瞎了 一股米田共意袭来 因为看不见所以摸来摸去 结果 我摸到了小便池。。。我摸了好几下才摸出来 然后就听到一个大哥“嗯？”了一声 我又到处摸摸 摸到了女厕 结果女厕是蹲坑 我低血糖没力气 就掉进去了 我那个时候真的好想死,9
我最尴尬的事是，当时人在打王者，我老师给我发消息了，然后我正在峡谷闯荡，是用微信小窗回复的，我以为我回复了好的老师，结果半天老师没回我，我寻思咋不回我消息呢。过一会英雄死了我打开小窗发现我给老师发的是老公！他喵的关键真的是男老师，而且过去很久没办法撤回了。后来我当时就想立刻解释一下，但我的英雄复活了，等我英雄再次死的时候，我寻思我打开小窗给老师解释一下子呗，当时突然有个学长在学习小组发了消息，我就点进去那个群里了，然后我就在群里发了个不好意思脑子瓦特了，就在学长转发的推文下面直接回复这个，问题是当时我也没意识到在群里回复，等我发现的时候，我两边都回复错了，那一刻觉得世界都要崩塌了。。。。。。,9
