comment,like
最后走有点厉害,13691
你们真的没有瓶颈啊,7879
"真的好厉害啊，这不仅是要有剧本，那几个小技能也得有啊[喜极而泣][喜极而泣]
真的看好你们团队，必须得安利给我老婆",3549
结合了那个吃席顺烟顺酒的视频，好创新,3107
友情公寓！！,2776
好丝滑 建议上春晚表演这个“大变活人”魔术[doge],1384
最后衣服没有收走，血亏[doge],1310
衣服啊！衣服忘拿了！,847
蛤蛤蛤蛤蛤剪吸管的一瞬间太丝滑了看了三遍才看出来,764
最后绷不住了，连人都能收走，这闺蜜真的好万能,495
我头一次知道什么叫真下头，张口闭口宝贝？大哥，这是相亲不是热恋[捂脸],239
说一个我自己的真实经历，在团购还没流行的时候，我有个朋友特别喜欢吃甜品，所以我家那边的甜品店基本都办了卡，和老板也很熟，有一天和一个相亲对象约在一个熟悉的甜品店，他点了一杯奶茶…那个店是无限续杯的…然后神操作来了，他要了个杯子，把一杯奶茶一分为二…无限续杯…老板震惊了…最后结账的时候，他说他不爱喝奶茶，就我喝了，让我去买单…服务员震惊了…说你续了5次杯你不爱喝？！她才喝了半杯！然后我去买单，老板说，太恶心了，这钱我不收，我请你喝咖啡，你千万别和他处对象，太可怕了，我说，好的，没问题，我没瞎[喜极而泣],226
卧槽，这高技术神偷手和大变活人，魔术？啊不，魔法？[点赞],220
好快的剪子,130
虽然但是，我朋友真遇到过这种男生，非要来找我朋友玩，我朋友请他看电影喝奶茶，他就说他请吃饭，他问我朋友想吃麻辣烫还是牛排，我朋友想吃牛排，他就各种找理由说牛排不好，又问吃烤肉还是麻辣烫，他又找理由说烤肉不好，虽然最后还是吃了烤肉，但是也就花了118，一整盘烤肉，我朋友就吃了一块，他还要把套餐赠送的饮料打包带回家[辣眼睛]送的牛肉炒饭，把饭给我朋友，把肉给自己，太奇葩了,86
反过来男方视角就变成了相亲遇到饭托[滑稽],33
这男的好像在隔壁gay佬区见过，很爱闻袜子那个,21
啊啊啊？？？？人消失了。。。卧槽[笑哭][笑哭][笑哭],13
最后是怎么走的，躲口袋里吗[doge],12
收餐具就行，人都给收走了，可还行[笑哭],10
@流云气泡,0
