comment,like
"妖怪：让你们尝一尝修炼的成果！
唐僧：让你们尝一尝工业革命的成果！",2683
专业维修[doge],2512
[doge],1641
"妖怪：这一拳，2百年的功力，你挡得住吗你？
唐僧：这一枪，3000年人类文明的结晶，你挡得住吗你？",1377
98 198 298原来说的是体重啊[吃瓜],857
这四分多钟太漫长了[doge],747
取经速通的话应该云南出发，上午到缅北，下午就到西天。,703
发早了啊，这要是春节发出来，收视率绝对第一,355
太可怕了，每一帧都让我想不到,218
妖怪打到肾透支[笑哭],188
我是巡山小妖，我当时害怕极了[冷],150
"《—我行即我道》—摩登兄弟
《感动天感动地》—宇桐非
《心太软》—任贤齐
《—有形的翅膀》—张韶涵
《—惊梦》—胡66
《—喜欢两个人》—彭佳慧
这些的都是什么歌曲！！《—我是你的》—陈立农
《心动降临》—星野
《—太》—夏城南
《去有风的地方》—郁可唯
《—惊蛰》—王梓钰
《欢喜就好》—彭佳慧
写了这么多歌名！！与自己促膝长谈，与孤独握手言欢——一禅小和尚",117
我想了解一下up主创作视频的精神状态[doge],93
孙刑者，诛八界，杀务尽,86
"佛祖:唐玄奘一共经历了多少磨难?
菩萨:造成了九九八十一难。
佛祖:正好，唉不对?造成了?[doge]",77
"妖怪：让你们尝一尝修炼的成果！
唐僧：让你们尝一尝工业革命的成果！[脱单doge]",75
很荣幸我看到了这一集，我想说。。。太疯批了。。。这。。这太疯批了。尤其是科目三，很不河狸。。。,67
298那不得起飞了[doge],53
这up主什么精神状态剪的片[脱单doge],47
紧跟时代[doge],38
大师兄，妖怪被师傅抓走了[doge],36
看完这集，我感觉我要起飞了[doge],34
唐僧依旧是主角[doge],26
[吃瓜]好活阿！,21
这实力到了大雷音寺，如来还不得端茶送水请上坐。[doge],20
施主如果听不懂大成佛法  贫道也会一些超度仙法（加特林上弹链）,17
很难想象up每天晚上做梦会梦见什么[doge],16
呦，大佬回归巅峰了[脱单doge],13
好热[脱单doge],13
哎呦，要素太多，没点文化底蕴看不懂啊[大笑],12
说归说闹归闹[笑哭]我是觉得枪械，导弹在西游世界是没啥威力的。毕竟你可以想象一下一只猴子，假设这只猴子有三四十斤，用六分之一的光速给你撞过来是个什么后果，然后他手里还挥着一根一万三千多斤的棒子[笑哭],11
没看过西游记，请问这是原片吗？,11
喵桑：屁股烫的嘞[热],11
[doge],10
代驾不，笑死了[呲牙],9
我滴个乖乖[哦呼],8
叹为观止，合理至极[doge],8
"贫僧唐三葬，葬天，藏地，葬众生，这是我几个徒儿大徒弟，孙刑者二徒弟。诛八界三徒弟，杀务尽
《你们三个，一路上都给为师搜仔细点》
《悟空，你跟他费什么话》
《如果施主听不懂大乘佛法，贫僧也略懂一些拳脚》
《速通81难mvp结算画面》
《第七十七回  圣僧力劈狮驼岭  文殊跪保狮子精》
《八戒，退至为师身后》 《把经书捡起来，把经书捡起来》《你应该庆幸那只猴子打得过你》《如来，见到我，为何不跪》
《牛魔王，我不吃牛肉》《你们三个，把马顾好，不然腿给你打断》
孙悟空：我一直活在他的阴影下  那天他一拳打碎五指山 拽出我问我你是陪我去西天还是我送你去西天",8
我这是连了个啥,7
[大笑],7
不是，你知道半夜在宿舍憋笑有多难吗？[笑哭][笑哭][笑哭][笑哭],6
