comment,like
"Damn使龙城free将在，不教human doing 3！
今年最佳好吧",15751
好奇想问一下，是不是自己不准备点梗，都不能坐前排？[嗑瓜子][嗑瓜子],10499
"choose side   want challenge
出塞  王昌龄
chance mean yep hance gum.
秦时明月汉时关
wantly charging railway harm.
万里长征人未还
dance long chamber free jump set.
但使龙城飞将在
bro joke human do in3.
不教胡马度阴山",8551
我真的要笑死了，这个世界全疯了的样子非常精彩,3660
哥们这是还原了当时匈奴读王昌龄的《出塞》时的口音[doge],3256
don't know是半年，年应该是don't know don't know,2818
🐒的脱口秀在北京吗？想去看找不到从哪买票[笑哭],1249
看到弹幕里有自作聪明认为有后一半的人我忍不住发笑，总以为知道了大家都不知道的事情，迫不及待的去纠正。结果不教胡马度阴山还真就是这首诗的结尾，而后面那几句是下一首。古代人写诗往往不是一首一首的写，而是几篇甚至几十篇一起写，这样的诗往往是同一段时间写的，所以描写的东西是大差不差，因此会共用一个诗名。你们看到的什么什么其一，其二的就是这样来的，几首诗往往连起来写，怎样看他是一首还是好几首呢，这就要看他的格式和韵律，古代人写诗是极其讲究的，不会乱来，而出塞就是七言绝句的格式，绝句只有四句，出了四句肯定就是下一首了。而王昌龄写的这出塞二首描写的画面是有区别的，你即使把他看成是律诗，中间的过渡也是很生硬的，而王昌龄作为一个有些本事的诗人不会犯这样的错误。所以弹幕里那些一知半解的就没必要出来亮相了。,1205
殷氏英语是吧[妙啊],628
主要是吧这哥们喊出来抑扬顿挫，充满韵律，很上头[笑哭],482
巴山蜀水凄凉地， responsibility[doge],399
今天考完英语，看到了猴子一下感觉精神多了，谢谢猴哥[给心心],234
年底了开始冲业绩是吧，一个比一个逆天，这应该是今年最抽象的一个梗了吧？离大谱,152
火焰damn！！,117
我想问一下买前排的票有座位号吗？还是早去早坐前排？,107
"Damn使龙城free将在，不教human doing 3！
今年最佳好吧[喜极而泣]",106
哥们这是还原了当时匈奴读王昌龄的《出塞》时的口音[doge][兔年],94
看三体的时候无法想象中英文合在一起说的感觉，总觉得割裂感很强，现在知道是什么样子了[doge],61
最后说year是不是绝杀,57
