comment,like
"不管大禹自己的主观意愿是什么，在他治水成功后，他已经具备了以下四点客观条件：
1.有人力。治水是一项巨大的工程，调集人力少则几万人，多则十几万人，几十万人，而且基本都是青壮年男性，在上古时代是一支非常庞大的力量了。
2.有组织。治水流程很复杂，而且环环相扣，需要所有参与的人紧密配合，服从命令，有组织有纪律，实际上具备了朝着正规军方向转化的基础。
3.有团队。大禹的治水时间长达十三年，这么长的时间，在严密的组织中大禹完全可以培养一支忠诚于自己的团队，为自己今后干事创业提供助力。
4.有声望。洪水灾患时间很长，破坏很大，大禹能够成功治理水患，肯定在民众心目中建立了巨大的威望。
有人力，有组织，有团队，有声望，这四项加起来，不管大禹自己的主观愿望如何，在客观上他都已经具备了另立中央或夺取政权的能力。而且上一期讲的大禹安排各地的进贡路线和贡品种类，这已经是天子的权力了。所以大禹的最后上位，已经不是舜能阻止了的。在禅让之前，舜极有可能已经被大禹事实上架空了。",8852
要是能发现夏朝的文字就好了，这么一个辉煌的王朝，应该是有文字的,2136
"家天下是当时历史的进步
符合生产力的选择",1768
"我觉得对于舜禅让禹的这事没啥可讨论的。
因为他们不是君臣关系，而是皇帝和太子的关系。
因为禅让是舜唯一的选择。那时候又不是皇帝的一言堂，想搞死禹或者拿掉他的权利是需要理由的。
而禹又是众望所归的继承人选。所以除非舜打算让自己的儿子继位，否则就只能禅让给禹。
所以禹又有什么理由，冒着留下污点的风险逼宫舜呢？他的身份就是第一继承人，他可以明正言顺的继位。
所以我们要换个角度看，舜放权给禹，是为了锻炼继承人的能力，确保国家稳定。",1507
在异国他乡也会支持木鱼[星星眼],1466
"禅让制与洪水的爆发有关，禅让制的结束又正好处于洪水结束。
其实可以推断，本来是继承制的，洪水爆发后，大领导的位置不好干了，于是大家推来推去，搞禅让。等洪水治好后，日后就是享福了，于是就变回了继承制。
就跟后世的人，造反路上谁都不敢当出头鸟，造反成功后争着当皇帝一样。",1455
木鱼水心你是真的棒，b站少有的认真用心做视频，不忘初心的好up[打call][打call],995
"其一，确实有人就是品德高尚不在乎自己家族的权势，以天下百姓为重
其二，上古时代的天下共主权力没有后来的专制皇帝大，并且各邦国的贵族都是沾亲带故，争天子位输了也就当下小弟，没必要搞得你死我活，搞个禅让大伙都留个体面，东周礼崩乐坏其实就是亲戚们都撕破脸了不体面了",761
我觉得当年王国维提到过的“灾难避责说”非常有意思，尧末期发生了大洪水灾难，他自己年事已高无精力治理，而自己的后代丹朱看起来不似人形，那样的话，很可能会招致比天灾更可怕的后果——即黄帝家族的统治权威受到严重威胁乃至被推翻，在找到同家族的舜后，经过了数十年观察以赌博的心态将权力交给了这个远亲，而舜虽然也不精通治水，反而将原先治水的鲧治罪了，这里我个人理解颇有三国里曹操杀粮官的意味，恕我发表自己的大胆偏见——鲧很可能并不是因为治水不行被治罪，而是成为了舜平息民怨拖延时间的工具人背锅侠，只一点，足以解释为什么舜后来又启用了鲧的儿子禹来治水，因为舜也看到了鲧初步的成效，选择禹极有可能就是信任禹将继承其父亲的遗志完成治水大业！最后在禹成为治水英雄后，舜传位之，是认可更是一种愧疚的补偿。尧和舜都是情商极高的政治生物，他们二人前后的豪赌，赌出了黄帝家族平稳度过了一次巨大的危机，赌出了后世夏朝的四百年。,648
内容挺不错，不过前四期的播放量是一期比一期低，不知道木鱼是打算低到一个程度就停了还是一直做完？如果中间插入别的影视剧内容，这个系列的播放量可能更受影响，不知道团队是如何规划的。,527
大禹让帝位变成了父传子，再也没有有能者居之了,510
上古史研究起来真不容易，史料又少又杂[藏狐],262
总感觉古人比当代人，多了很多思考的时间……,240
"三代之治确实是存在的！
不信去看看阿拉伯帝国的历史就知道了！一开始大家窝在阿拉伯半岛那个穷乡僻壤，人们都非常淳朴，哈里发都是选举的，也都是德高望重！后来占领了富饶的叙利亚、埃及、波斯，财富越来越多，人的私心也越来越重，终于也变成了家天下！这简直完美再现三代的历史！而古罗马也是一样的",171
"禹最开始应该是真心想禅让的，应该是和皋陶有政治盟约，不然皋陶不会那么帮他。
不过等皋陶死了，启也长成了棒小伙，禹看着自己这个儿子，变了心思，希望儿子能继承自己位子。
于是把天子位子特意允诺给了没有名望的益。（伯夷是管祭祀的，国之大事首要在祀，咋不给他。舜通音律，喜爱九韶，夔的名望很足，为啥不给他？）同时让他儿子启不断表现刷实绩。（大家都说启也很贤，那必然是禹特意给了启很多表现的机会。）最后启即位也就顺理成章了",163
舜不针对禹依我之见完全是被鲧误导了，鲧当时作为被大家推举的治水专家，他的能力可见一斑，鲧失败后估计众人已经认为水不可治了，舜安排禹来治水就像找替罪羊一样，所以禹治水的前中期舜被这一思想误导从而没有控制禹的发展，等舜发现禹真有能力治水人望极高后已来不及了,149
"两周内更新（X）
两周后掐点更新（√）",124
我觉得是你们都想的太复杂了，其实很简单，那是什么时代，上古啊，连基本的国家雏形都还没诞生，就是个部落而已，说白了就像现在的村子一样，那选个村长什么的，当然是谁有能力就选谁了，原始部落时期，都是谁最有能力，谁能带领大家更好的活下去才当领导人，毕竟洪水猛兽的时代，活下去才是最重要的，哪有那么多歪心思搞权力这些虚的,123
"在浩瀚的历史长河中，有些故事被尘封，有些英雄被遗忘
本期《故事》将带你进入那个由英雄打造，却在风暴中起舞的王朝

我们不以野史谈资博眼球，会结合正史原文和考据，做适当延伸、解读
20分钟穿越时空，从此看历史，不再一样

「故事」栏目所有3D场景、美术创作物及BGM，均为原创或正版采购

栏目招商：
联系方式：bd@ark-tv.com
邮件请注明：《史记》赞助

点赞过10万，两周内更新下一期
收藏同时过10万，一周内更新

你的每一次互动，都是「故事」续写的力量",109
"夏...学界老说的“三代”嘛，很多问题到现在还在争论。我个人的观点，首先，夏启开启了中国社会的私有制，典型的就是禅让制废除（反正我治水有功，老同志你看着办）；其次，在夏存续的过程中，围绕着“王”的争夺真可谓是刀光剑影，包括后世的王朝也是一样，虽然刘宋末代皇帝刘准说：“愿生生世世，再不生帝王家”但是面对权力，有几个能不动心？这可能也是常情吧...然后，由“公天下”变为“家天下”；最后，社会中的“阶级”似乎也开始体现。
虽然禹和启实现了跨越，经历了较长一段时间的稳定阶段，但到了孔甲时就成了夏由盛而衰的转折。（《国语·周语》曰：“孔甲乱夏，四世而陨。”）至于夏桀，大家都不陌生了吧。
（本人非专业人士，有说错的还望指正勿喷，哈哈。不过我真的很佩服研究先秦史或者上古史的，绝B狠人！）",108
在物质条件极大匮乏的历史节点，当领袖可不一定是什么好事。能力越大权力越大责任越大，每天你得殚精竭虑，尧舜禹这些哪个没有到处跑过？一些部落扎根一辈子待一个地方，无非种地耕作，但领袖动辄四处走奔波劳累，天灾或者病痛很容易就去世了。而天子能享受到最高的待遇也无非就是那些东西，又没有今天的电视电脑游戏书籍，还得天天思考怎么治国理政。今天这里治水明天那里平乱，送我当我都不想当，一没能力不能拿天下人开玩笑，二有能力我为什么不摆烂而要为天下人卖命服务呢？,100
这期真的不错，没有偏向正史的光明结论，也没有被民间的阴谋论带歪，而是把各种猜测展现在观众面前，由观众自行体会，这无疑是最适合历史视频的模式[支持],95
支持木鱼普及国学[星星眼],67
"世人都晓神仙好，唯有功名忘不了。
古今将相在何方？荒冢一堆草没了。",63
木鱼木鱼，能不能同时开两个系列啊。一个偏严肃认真向的，一个偏电影电视剧解读的。想看更多娱乐化一些的[微笑],61
"要理解当时的禅让，不能代入当下的环境条件，而是要回到当时。
古早时代生产力低下，不要说有多少剩余价值，仅仅能果腹、不挨冻恐怕都是奢望，当时的首领更多是一种责任，几乎没有什么享受，最多也只是一点成就感。",58
其实如果看世界史，可以将舜类比苏拉，禹类比凯撒，启类比屋大维，通常认为凯撒是开启了罗马帝国时代，但是他生前无数人劝他上位，但是拒绝了并且把绝不称帝刻在了广场的石柱上，因为罗马共和国之前并不是禅让制，而是世袭制罗慕路斯，这点很像。但是凯撒遇刺后，继位者无法与拥有神之子身份的凯撒养子屋大维抗衡，导致了罗马由共和国变成了帝国，一直到1453年君士坦丁堡陷落。,51
是真的难啊，木鱼1200多万粉丝前几期史记才200来万播放[笑哭],47
木鱼水心你是真的棒，b站少有的认真用心做视频，不忘初心的好up[打call][打call],47
关于尧舜禹是禅让还是夺权的事。曾经在一本书上看到一个观点，那个观点说的是，尧之子丹朱远不如舜，所以尧舜相传，尧即使有心丹朱，因舜帝功劳甚大，尧帝亦无力阻止以后之事。但我是不同意的，以所谓的“人性论”污名化上古禅让，认为人总是有私心的，必然会希望传位于自家，把顺理成章的接班说成是“逼宫”这是荒谬的。然古今中外茫茫浩瀚之历史长河中，都曾有一心为国无暇谋身之人。且上古数千年之事早已不可考证，以今人之思，疑古人之行更是无稽之谈。,46
考研前最后的狂欢（bushi）,42
凭啥播放量逐集递减，我先一键三连,29
公天下变家天下是经济发展的必然结果，不是大禹还会有下一个人。建立家天下的大一统王朝对于华夏文明的承继是有着巨大作用的，一家之天下远强于万家之天下。秦始皇地位这么高同样如此，因为他让华夏重归一统，从此四海只有一个名字。如果不顺从历史建立封建王朝，谁能知道今天华夏大地有多少独立的国家呢？,29
强烈建议木鱼做一个中国神话系列的节目。,26
商朝之前的历史很多都没证据，严谨来看只能算神话故事，讲史记也要结合证据来讲,24
谈一个问题，世袭制的出现是历史的必然不是偶然，原因是这样的。奴隶制社会之前的部落社会政治形式是部落联盟，天子是部落联盟领袖，新石器时代晚期（在中国上古神话里对应的时期就是五帝时代结束的时间）生产力已经发展到一定程度，生产资料私有制基本普及，这意味着在天下各部落里面已经差不多普及了领袖的世袭制，如果这个天子还是推选来推选去，各部落只会为了私利不停的发动战争，天下就乱了，只有来自最强部落（邦国）的世袭领袖能保证天下的稳定，夏后氏四百年的统治就是如此，生产力的水平还不允许像商代一样建立国家体系，夏代本质上仍然是部落国家—城邦国家联盟。商代才是城邦国家联盟—领土国家联盟。夏商周都是奴隶制社会，都是社会生产力发展的结果，代表着社会形态的转变，与后世封建王朝的朝代变化有着本质的不同，夏商周的代际更替看似是政权的转变，实则是新社会形式取代旧社会形式。以上理论参加恩格斯《家庭、私有制和国家的起源》,24
选举贤能的人做皇帝其实更有利于长治久安，做事情的人还是德才兼备比较重要，有能力的人也会把国家治理的更好，平民生活更幸福。,23
要这么说的话，那所谓的禅让其实不就是在试探部落是否认可自己吗？愿意拥护的就到我这里来。说白了就是先让自己远离某地，再看部落的用脚投票的结果。这不就是选举吗？,20
up主名声已大，要考虑社会影响，视频千万别出现魏特夫《东方专制主义》那套理论的内容。（我知道那个书早就国内出版了）不然别有用心之人很容易搞你的。,19
在古罗马故地支持木鱼[打call][打call][打call],19
木鱼加油！！！没时间看但是三连，等我考完研我来补！！！,18
我觉得在史书上历史应该没有什么阴谋论，不像唐宋元明清，这一段的历史的史料很少更接近神话，里面有后人杜撰和修改的，因此在写的时候应该会把作者或者大众最普遍认为观点写下来，他们禅让是真禅让，也是真贤能才当上。,18
这个系列发第一期时我就说过，不是真正对历史故事感兴趣的观众不会追番的，播放量在逐渐变少，但视频真的做得很好，讲的也很好！必须点赞投币支持！,17
我来一键三连！,16
木鱼可以讲解一期李世民吗,15
黄帝作为人文始祖，舜和大禹使中国的国家架构初具雏形，这些功劳和影响远超后世帝王。可惜史料太少，希望有天夏能真正重现在世人面前。,14
部落社会的原始共产主义，生产能力低下所以大多数物品是公有的，也不存在一夫一妻制。家天下是在生产力进步以后私有制普及才可能实现的,10
现在的环境下，长篇多期的视频，除非是非常热门的题材，否则数据一期不如一期是必然的，木鱼这种千万粉级别的up，这个系列第二期播放量都只有200w，长系列的视频生存空间越来越小了唉,9
"首先不应该带入后来的生产力和社会结构去看上古故事，那时候是部族社会活下去才是部族的根本诉求，统治者也就是王其实并不具备后世的权利，更多的是一个调停者和组织者，所以王的位置需要的是势力和威望、道德。
治水前应该部落联盟还是很松散的，要经常根据河水泛滥迁徙无法形成稳定的政治统治，而且必然人口不多联系也不紧密，直接就会导致权利事实上的分散，推举禅让制是必然，王的政令可能很难找到迁徙中的部落去传达，而治水后应该是人口得到了发展，以前泛滥区的流动部落稳定下来形成了固定的耕种区，这些就是夏的基本盘，大量的固定的部落必然产生一个相对传承有序的政权来稳固承认私有财产（各部落的，类似后世抢水各村打出翔来的宣称是那朝政府背的书，如果王变来变去这就很麻烦）的归属权，所以禅让制就不得人心了。",9
今天中国很多高山的玉皇顶很可能是纪念大禹的禹，这么多地方都立庙供奉的人不可能是一个没有大功绩的人，比如黄帝周公孔子妈祖关公教员等等,8
你再多阴谋诡计，如果不得民心，天下也不会归服于你。一个人，一个阶层首先要有德，民才服，天天想着搞阴谋诡计，压榨百姓，追逐权力，你觉得老百姓还会跟随你吗？所以说，舜、禹“克明德”,8
先三连后观看，木鱼夸我好习惯[doge],7
益和伯益是两个人，伯益就是大费，和被启干掉的益是两个人，弹幕一片错误，被杀的是益不是伯益，伯益才是秦国祖先,7
收藏过十万太难了,7
我坚信木鱼不会坑的！去年水浒传的时候也有人说不好看，不喜欢水浒传巴拉巴拉的，但他和他的团队还是坚持下来了！所以我坚信史记他一定能坚持下去！尤其是等到了商末开始，就是会起飞的！,7
"让位这招老蒋就用过三次！
特别是1928年这次，蒋介石受汪精卫、胡汉民、孙科联合排挤，只得宣布下野把位置让给孙科，暗地里却要手下亲信阳奉阴违。结果孙科一没有钱二也调不动军队，根本做不下去，只得把老蒋又请回来！太特么像了[笑哭]",7
