comment,like
所以才是“庸与神”啊，真理自称庸人，阮梅想成为星神,13032
最开始还以为只有黑塔是这样，但结果是天才俱乐部的成员人均眼高于顶的怪咖[笑哭]阮梅表面看上去温婉可人实际深不可测，视频里阮梅从黑塔、螺丝钴姆身边走过时这两位的形象是模糊的、声音是微小的，或许阮梅根本没把他们放在眼里？之后更是想要解构、重现甚至成为“星神”，野心真是不小。没想到这几位天才中最谦虚、最能和普通人共鸣的反而是看起来最不像人的螺丝钴姆[笑哭],11938
"阮梅想成神
想，所以去做，没有任何顾虑，更没有人世俗理的纠结，只有最纯粹，最纯粹的思考与探究
在我看来，她才是真正意义上的疯子。
疯狂绝非外在表现的痴颠，纯理性，具备自我内驱完整动力，能够构建独立的“观念”，所行才配得上疯，不然就只是颠
阮·梅确实也具备走向这条道路的资格
我很欣赏她，甚至有些震撼，希望在未来能够看到吧，阮梅的，对生命的追求",6505
阮梅，人如其名，温婉优雅，坚韧如梅，设计中有大量的梅花元素。作为一名国风角色，一头飘逸柔美的黑发十分引人注目，令人流连忘返。发型端庄而不失生趣，没有过多的头饰，脑后一两支简单而独特的簪子低低地挽起头发，直接营造了沉静优雅的气质。然而这黑发间却有青色挑染，打破了单调的视觉感受，也与整体的配色风格协调统一。如玉般深邃而澄澈的眼瞳，看向的明明是手中的落梅，却显得悠远空灵，仿佛神祇在注视逝去的生命。啊！阮梅！请将目光投向我吧，哪怕一瞬我也心满意足！🥰,6308
21世纪是生物的世纪[doge],5217
所以阮·梅之所以给开拓者某一星神的全部祝福，是在测试是否有人能够完全拟合甚至成为某一星神[思考]原来如此,5200
"阮梅：我卡池来了😌
真理：我免费来了[妙啊]",4514
阮梅这是奔着成为星神去的?践行的命途是创造?,4138
选择你想做的事，选择你想过的人生——啊，评弹也太好听了~[爱心],3853
我去 看完我对阮梅感觉背后发凉啊 我总觉得她骨子里非常的疯狂，感觉在她眼里不存在所谓的禁忌，她一直在追求本质，解剖命途，她很可能想了解命途的本质，命途的源头，成为那个“概念”,3798
