comment,like
"开头那个是一个讽刺片，相当于是某奥特曼（不是，没版权）打败了怪兽，尸体在地上等待人处理，尸体本身有危险，结果一群政客各种推卸责任，非说我们这核武水这个无害安全，把小事拖成大事，就要扔导弹，导致怪兽会造成更大的破坏
没办法了，奥特曼只有机械降神了，人作死作的要死的时候突然来个神拯救了一切，然后大家都过上幸福快乐的生活，这个结局是很讽刺的",8314
所以第一个是变的奥特曼还是机械啊,2123
小时候的我会觉得这很帅，但现在的我觉得这简直帅爆了,1600
打动人的不是那一句句变身，而是灾难来临时挺身而出的勇气与觉悟,1521
"突然想到一个问题，在观众看来奥特曼都是皮套人。
但在片子里的世界观里，观众眼中的皮套对奥特曼来说是衣服还是皮肤？
如果是后者，那岂不是说奥特曼每次出场，都是在成千上万的人面前公开露出？[doge]",1407
"这好像少了一个吧？
男人的浪漫有3个，奥特曼、假面骑士、战队和高达",777
从小到大最羡慕的一直都是《康熙微服私访记》里皇帝身份被曝光然后龙袍加身的场面[喜极而泣],679
那时候小陆因为经常吃杯面所以还很瘦[doge],555
可惜机械降神没有版权。只能看到一个背景,372
第一个好有感觉啊,254
别的都挺好，但是一到银河那里总感觉会有一只脚突然出现给他踹飞[笑哭],223
迪迦：我输在出得太早[吃瓜],190
U go！ I go！ My go！（bushi）,149
迪迦出来的时候，弹幕“云奥迷弹幕时间”笑死我，很真实，很多人只看过迪迦，就只认迪迦了。我不是否认迪迦的优秀，只是一个老生常谈的话题，出迪迦的时候别踩其他的，一群弹幕刷其他的都是弟弟，为什么迪吹被人讨厌就是这样，优秀的作品大家都欣赏，非要当二极管踩其他的，咋想的啊？,140
up能不能剪一点国产的特摄啊[doge],107
永远喜欢特摄[打call],95
银河如果放被路基艾尔踢飞那个更具有戏剧性[吃瓜][doge],90
5：00是哪一部？,60
上了热门，弹幕和评论就变得微妙了[捂脸],55
甲斗雨中变身暴甲都没有了吗，原来时代真的变了[大哭],47
本土haixin[doge],34
受不了特利迦的中二和尬词[笑哭]思迈录思迈录，听的我鸡皮疙瘩都出来了,27
第一个片段拍得也太有意境了吧,20
你要是说机械降神我可就不困了[doge],20
居然带山田凉介玩[星星眼][星星眼],18
幻想：撒，现在是我们的高光时刻了！heishin!,18
我说怎么弹幕看着这么怪，原来上热门了啊[喜极而泣],14
"不知道，“光”会不会影响周围摄像头什么的。
当今，想变身不被发现还是挺难的。当然了，没人知道奥特曼是人变得，也就没啥事了。[喜极而泣]",11
牙狼的也太少了 黄金骑士变身超帅无比的,11
第一个不会是机动奥吧？,10
我还是喜欢那种沉默的变身，没有其他的台词,10
啊？现在奥特曼都已经能融合了吗[星星眼],7
好丝滑的帧数，,7
