comment,like
这台词功底挺好啊,8442
把钱花在自己身上，才发现，钱真经花[呲牙],2438
你猜我为什么不笑[微笑],1529
我差点染上恋爱，然后被女方搞成友谊的小船，我差点变成舔狗，她很温柔的拒绝了我，现在我心特别舒服，如同重返天空的鸟儿，为自己飞翔[打call][打call],1090
对于纯爱战士来说，一切都是为了享受而已，生活又不是只有男女关系，有更好，没有也可以，这又不是强制品。,942
谈恋爱的人最后都立了,703
"心里想的那些谈恋爱的都结婚了，结果看到弹幕上面,有人说都变成蝙蝠侠的客户了，,想了一会儿,有点绷不住笑了。",583
连人都是p上去的，液态冰不会没有朋友吧[tv_目瞪口呆],271
up主为什么要一人饰两角啊？是没有朋友吗[doge],124
好爽好爽这种被拆穿的感觉太奇妙了，惊讶 兴奋 恼怒，我维持二十多年的痛苦表演竟然被你这么轻描淡写的说出来了，我的情绪现在被你玩弄，太爽了哥再多说点,104
隔壁那个叫王鹏的，多好一小伙，现在叫王朋了。,64
冰子为什么老是一个人拍独角戏，是没朋友吗[脱单doge],18
兄弟，我懂你,18
刚买了60多块钱的烧烤，店家贴心的给了我两把筷子[doge]笑死，我一个人吃不完吗？,17
一直无法理解，不信教为什么要过圣诞节复活节？[疑惑],14
不知道以后会怎么样，反正现在我是水泥封心ing，见过太多例子了，好的坏的都有，甚至有一天我在梦里梦见了我心目中的那一半，完美到醒来后怅然了一整天[酸了]我所追求的爱情，可能我配不上吧[墨镜],14
[吃瓜]1000块钱，放恋爱上不经花。健身房买一送一，1000整了两年[笑哭],12
爱别人的时候不要忘记爱自己哦[脱单doge],10
昨天晚上我室友突然说 今天是和他分手的第900天 给他买个蛋糕吃吧   真的炸裂 突然我感觉我还是经历的还是太少了,9
看开一点，你不买有人给买，你不陪她有人陪她，现在只有我自己了，我开心么？我难过么？就那样吧，本来给她花的钱，也不用花了，自己又买了太电脑，来弥补我内心的空虚与麻木[微笑],8
"笑不出来，跟多少生活费没关系，拉过一个。
月初一个星期，生活费3000起步，没了。几个人拉了一个多月。

人家不看你有多少，看人家能掏多少",7
我得愁给女朋友送什么键盘[吃瓜],0
