comment,like
因为是冰天雪地里的农家，农家可能没有那么多柴火，柴火不多导致锅受热不均，比如一口大锅下面只有一根木柴，火焰外焰直接灼烧中间锅底，导致只有中间是最热的，其他地方都没那么热，然后加上丸子是冰冻的，中间先化冻，中间丸子先熟，然后飘起来，夹走之后空出来了位置，另一颗丸子滚到中间（可能锅需要比较大的倾斜度），如此反复。理论上说，只要煮的时间够长，所有丸子都会飘起来，也不一定在中间，但当年盐商饥寒交迫，想必是有一颗丸子熟了就捞一颗吃，造成了中间丸子源源不断的现象[脱单doge],10052
"while（ture）
  if（汤中心没有丸子）：
    冒出一个丸子；
  else：
    保持不变；",5129
炼丹区开始思考怎么自动化炼丹[doge],4728
[doge]你们还听过什么离谱的菜吗？做不出来算我输！,1780
本是百姓充饥物，忽做富贵碗中汤。也许当时口中汤并没有多么美味，只是冻饿受迫以后的恍然惊醒。[脱单doge],754
让我看看，漆器是奢侈品，没有性价比，再看一下这个丸子，太麻烦了，我还是吃不到[笑哭],597
"南翔大厨变戏法，目瞪口呆丸子飘。
浓汤如雪藏珍宝，美味佳肴在人间。[呲牙]",370
这道菜取名为覆雪之下[脱单doge],248
炼丹区开始思考怎么自动化炼丹[doge],203
肺癌三年了。本公主历经奔波，四处求医。终于抗癌成功了，祝愿在座的各位王子公主，你们也抗癌成功。,195
肺癌三年了。本公主历经奔波，四处求医。终于抗癌成功了，祝愿在座的各位王子公主，你们也抗癌成功。,148
"我觉得这就算是美食区up的标杆了，并不是说别人做的不好，而是我觉得美食也是一种文化，从这个视频真的能感觉到up的用心，查阅资料，动手尝试，敢于创新，从多方面思考问题，最终获得答案。这样的视频看了不仅涨知识，印象深刻，甚至可能在未来的某一天，对某人产生了某种启发，最终让他成为大美食家。
必须三连支持。[热词系列_三连]",13
你要准备这么多啊 我就只要准备一张嘴就行了[doge],13
不过是«古代南翔讨好老爷的小伎俩»罢了[doge],7
南翔同款,6
"是不是饭店能卖8888了，菜名年年有余。
未来考古的时候，他们又在佩服老祖宗的智慧了",5
南翔：好吃的就不寄给张圣叹了[脱单doge],5
好不好吃我不知道，我只知道一口下去，满满的PM2.5,4
农户：我只是把雪地当冰箱用的罢了[妙啊],4
能不能试着用冰冻一个锅，就是类似北方做陷阱那种，中间一个空腔上头一个开口的那种，然后往里头兑热水或者热汤，漂出来……,4
"@詹一美一美 
管他是不是雪里藏珍，
猪猪一顿暴风吸入就完事儿囉！
nuu",2
我又来看南翔挑战不可能[脱单doge],2
肉+三冰→肉丸,0
