comment,like
比起“孤僻”，我更愿意说叔叔是一位“沉静”“温良”的叔叔。内向不该被负面化，爱看书的人，敏感的人，也是小天使！,3028
叔叔说腰一疼就悲观，真的太真实了。我从十月中旬开始腰疼，疼到坐不了站不了走不了弯不了腰蹲不下，躺都不能躺，趴都趴不住，整天躺在床上，觉也睡不着，什么正事儿都干不了，手机都不想看，书也看不进去，每天饭只能靠舍友带，也不敢多吃饭多喝水，因为上厕所蹲不下。在床上躺了一个多月才敢下楼，总共折腾了俩月觉得自己整个人跟废了一样，身体和精神都处于混沌灰暗痛苦的状态。叔叔现在这种高兴我也是能切身感受到的，就像我上周在校园里走了走，阳光照在我脸上的时候我情不自禁地流下了快乐又痛苦的眼泪，但现在我都还记得当时见到阳光的快乐。我猜叔叔也会记得这顿铁锅炖给他带来的快乐，将来也会反复回味，反复快乐～,1653
"2023京东快递个人年度报告：https://jingcai-h5.jd.com/#/expressBill
查看个人年度报告即可领取３６５元快递券包，还可以参与抽奖，承包你一年的快递费哦！
冬至大如年，把年货交给我们，链上你的省心年！",1461
冬至看这一期....有点想家了。期待下一期情投意合[脱单doge],1189
“一切来到的，都是热烈的…”好真诚的东北灵魂，朴实的人说着朴实的话，就是最有意境的诗句,1150
考研没法休息了。[灵魂出窍]后天考完看。,1023
有一个小建议，可以晒一些照片过塑给叔叔，他们可能更习惯这样的保存回忆的方式。以前我还在家乡念书时逢年过节经常给村上老人拍照片，过年拍全家福，都晒出来过塑送给他们，老人们特开心,1020
我从不觉得盗月社是纯粹的美食博主，食物作为载体，承载人文温度有什么错吗，希望做个温暖的人，也有几个好朋友相伴。,1000
回来了，[doge]是腼腆大爷,512
陌生人与陌生人天然释放的那种善意，足以让屏幕外的我们感动。天很冷，但是人心很暖。这个世界，我们生不带来，死不带去，惟一一点是为“情”这个字活着。但愿人间多点爱，但愿每个好人都幸福平安！,389
给大家看看东北的雪,368
老年人的情绪问题其实比我们想象的严重很多，老年人虽然退休了但身体机能开始下降，还要面临子女、配偶、兄弟姐妹的离别。真的大家有时间多陪陪家里老人吧，他们的孤独、低落情绪我们很难体会的[给心心],351
来自哈尔滨的雪hhh,347
祝明天考研的同学跟我昵称一样，铁定上岸！[打call][打call][打call],303
虽是网图，但非常真实[OK],279
刚点开的时候会想突然来了陪叔叔一两天，叔叔会很开心，走了之后叔叔该会有很大的落差吧，那样的话去了到底是好还是坏呢？看着看着就想明白了，一年也就三百多天，能有那么几天的欢愉也很好了，更何况之后想起那段时光时肯定会会心一笑，这应该就叫做特殊的回忆。所以哪怕去一天也应该去，不能因为可能悲观的结果就不去养那束花了[雪花],265
冬至安康，今天分手了，五年了，分手快乐[微笑],257
有的时候我在想一些孤独老人会不会像一些明星访谈里那样讲的前一秒还在万人演唱会热闹非凡，过了今晚回到家发现自己一个人更形只影单。可是转念一想农村人没那么多心，家里总归有的是事情需要自己去操心。,203
"接近一年前，妈妈刚病，寂寥独处的时候，无意中看到了盗月社去徐叔叔家的视频，真温暖呀！一年后，又看到了去徐叔叔家的视频，真的好暖，只是妈妈已经不在了！
感谢盗月社，在这寒冬中送来的温暖和感动！
想妈妈了！",201
大叔一个人，但是家里拾叨得特别整洁干净！,172
冬至啦！请大家吃我家包的饺子！猪肉白菜馅的！我家的饺子比一般的饺子大一大圈！吃起来超爽的！,157
考研人在吃饭时不死心看了几分钟然后转战政治视频[跪了][跪了],151
说到东北菜真的很想给大家推荐大舅的视频，大舅人很逗教的非常用心而且他是辽菜宗师刘国栋的徒弟，很多快失传的满族菜都会做BV1Jg411p7Z4,136
洛阳，不负初雪，夜里带娃一起嗨！,134
考研休息区？考研上岸区！今年我们都会上岸！,130
跟大家分享一下21年哈尔滨的第一场雪（雨夹雪），满树树挂亮晶晶，祝考研考公考编的朋友们成功上岸！！！[奋斗][奋斗][奋斗],107
哭了快一天了。我妈生病，我爸说结果不太好，真的不知道怎么办,95
那场大雪,78
好像没见过这个叔，蹲一个之前视频链接[兔年],78
下饭[喜欢],71
"又是一年了，还记得这个叔叔，一转眼又是一年了。
今年没有追盗月社，都不记得是因为什么。
只记得偶尔首页刷到了，也只是看看标题，没有点进去看。
今天冬至，中午热了热昨天晚上的小米粥，剩菜烩了一张半妈妈烙的油饼，这就算是中午饭了。
晚饭在外面吃的地摊儿，一小碗安徽板面，啥都没加，配上二两二锅头。
躺在床上刷到了这个视频，看到三十秒的时候，暂停，写下了这条评论。
我以后可能也会像这个大叔一样，一个人过一辈子。没记错的话，大叔还有子女，老伴儿去了，好歹大叔还有念想。
而我，就真的是孤家寡人一个过下半辈子了。想到这里竟然没有一点情感波动，遥想当时看这个大叔的视频，也想到过自己的未来，还曾经鼻酸落泪。
时间真的是太奇妙了。",69
啊啊啊，我看到过上次这个大爷的视频,61
一切来到的 都是热烈的,53
东北银：啊～？[doge],47
"咱俩搭档好，咱俩情投意合。
你这有点儿唯心了。
逗死我了哈哈哈哈哈哈哈，真的接触多了你会发现，老人都有很可爱的一面，他们自己的世界没有短视频上那么浮夸，朴实无华，也温情脉脉。
我发小儿的爷爷就在这个城市，还有我们的父母，我们几个谁回来了，就去对方几个家里坐坐，当然肯定不能空着手去。
每次去爷爷家，他就会感慨生活变好了，以前他做火车司机时，跑上海线，每次从家里带出来的“虾爬子酱”都不舍得吃完，他会留下大半瓶多再带回去，因为还有两个儿子，他想让孩子多吃两口。
老人家年轻那会儿上班时，有一次他回东北路上，在餐车吃饭，碰到两个南方的年轻小孩儿，人家问他吃的是什么酱，他说是虾爬子酱，人家问他好吃吗，他说好吃，人家问什么味道，他看着那俩小孩儿:你拿馒头夹着尝尝不就知道了[微笑]
俩年轻人吃的特别开心，老爷子就坐那儿看着，也高兴，也忧心忡忡，主要是家里生活条件差，虾爬子那时候可不好弄着，他怕俩人给吃光了，自己孩子就吃不上了，又不好意思收起来。
最后就问人家:诶，你们哪站下车啊？哦，我要下车了，咱们以后再联系吧。
然后老爷子把虾爬子酱瓶子一拧，拿上转身就跑，到了车头就抽自己嘴巴，心想:我这瞎话编的，我是司机，我说自己要下车了，他们也得信啊，唉。
跟我们说的时候特别逗哈哈哈哈哈哈哈。",42
明天考研了，现在在酒店吃着外卖看着盗月社，虽然很紧张但真的很幸福[给心心],41
我靠，看到封面的叔叔好眼熟，感觉去年那个视频才刚看过的一样[笑哭],36
本来今年上半年出差，去了没去过的浙江横店还有宁夏银川，但是9月初突然心脏主动脉夹层，已经在家躺了快四个月了。刚开始会有点悲观，对于发病时的后怕，怕再出什么意外，更怕真的把我妈自己留在这。但是现在已经好多了，就希望明年养好了之后，再带我妈到处去旅游。,36
明天就考研了，希望能上岸。今晚冬至，虽然是没有那个传统，还是吃了饺子,33
“一切到来的，都是热烈的”好棒[脸红][脸红],33
独自在外工作越冷越孤单，看到盗月社和大叔心情好多了[呲牙],31
东北的小雪人欢迎大家。,30
