comment,like
哥 你们跨年能不能出个线下团建视频[大哭][大哭],6311
啊啊啊啊啊啊是团建的实况系列，爱看多发[脱单doge][打call],4184
明显看的出来拜应该是玩过的 还有加的miyang整合包 有单独的手电和对讲机模块 但是mod对于新手不太友好 刷怪太多 难度太高了 其实可以只加一个汉化和联机的 感觉像是boy在用的mod给别人安排上了 现在这感觉都没去几个地方 如果要出续集的话 可以多玩玩提高熟练度 不然就换个纯净mod吧 体验会更好（仅代表个人观点 本人致命公司20h玩家 ）,3137
老师，我家番茄怎么叫的这么大声啊，还以为是性格开朗了，仔细一看是疯了[OK],3055
怎么？[doge]没联系上北子哥？,2343
我二十八分钟笑得跟花少北最后那段一样癫哈哈哈哈哈哈,1698
北子哥怎么没联合投稿？[doge],1283
"平时的番茄：温文尔雅，风度翩翩
这个视频的番茄：（字正腔圆）握草！握草！握草！！！
非常不错游戏",1145
花少北的联投呢[笑哭],1085
茄哥你怎么了茄哥,1011
哥几个能不能出个线下视频啊都年底了发个线下团建喜庆一下,864
为什么四个人的视频感觉有一群人[思考],553
花少北：我被抛弃了 观众朋友们,531
又有人忘记点联合投稿了,399
老师我们小花好像没在里面，我们家孩子回来之后一直在哭，问了才知道是觉得老师不重视他，希望老师能够妥善解决这件事情。,378
这期好好笑，跟着北子那段大笑笑崩了,340
王哥假装第一次玩委屈他了，男人帮，启动,337
"说明一下，他们玩的这么艰难是因为加的mod太魔幻了，纯净版一般下午1点左右开始刷室内怪，而且只有一两只，不是他们那种开局群魔乱舞，我怀疑是刷怪mod的问题，虽说房主要和玩家一起下同样的mod但有种刷怪mod只能房主一个人添加，不然有多少人下就有多少倍的怪。
最后boy捡了个奇怪的铁板也是mod物品，带前缀“奇怪的”捡了会随机给debuff，但是有bug，boy本来该减速15%，但mod作者写成减速至15%了，所以走的贼慢。",227
这个视频开始中国boy先说话我想大点声，还没来得及调音花少北就说话了，还好动作慢,106
北子醒了哈哈哈哈哈哈哈,104
终于……不是元梦之星了！[大哭],64
就是说，你们四个能不能一起去密室录个视频，我真的很想看[大哭],48
出乎我意料的好看！下一季！！！！！！！！！等续集！！！！！！！！别逼我求你！！！！！！！,43
四个人吵出了一群人的声音，头回用人声鼎沸形容四个人[doge],42
我说怎么boy头上那个好眼熟（）,26
爆炸喜欢这个[喜欢][喜欢][喜欢]快开坑吧，感觉这个游戏里的恐怖元素把每个人的喜剧效果都激发出来了(我也不知道该怎么形容[脸红])反正就特别有意思[保卫萝卜_哇][保卫萝卜_哇],10
看了别的主播播致命公司的集锦再看这里感觉好无聊，感觉节奏太慢，有效果的点很少全是乱叫[呆],8
"《致障公司》 
老板:王瀚哲
会计:老番茄
捧场:某幻君
喇叭:花少北 
欢迎大家踊跃报名加入致障公司！",7
我服了花少北笑王瀚哲跑步那段给我笑岔气了啊啊啊啊啊啊啊,4
是谁没有点联合投稿[doge],3
最后小花那段爆笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,3
陌生人，我今天过生日可以祝我生日快乐吗[嘟嘟][嘟嘟][脱单doge][脱单doge],3
[脱单doge],2
北子还没睡醒所以没有联合投稿是吧hhh,1
