comment,like
太经典了，一个室友分手发了一句“天气变冷了，我们也是”回来就给我们逮着喊“冷少”,16830
……毕业聚会还在被吵笑[笑],4817
高中时发了个戴蜘蛛侠头套的照片  现在大学毕业了  每次聚会吃饭还叫我蜘蛛侠[微笑],1807
大一我穿了件带the shy签名的衣服被喊了四年的the shy[撇嘴],1791
这就是我从来不发非主流文案的原因[微笑],1620
图片里有本叫格局的书[笑哭],1580
"我之前发过一个说说回忆我初恋男神
“怎么能释怀呢，我只有回忆了[委屈]”
第二天我朋友：我～只～有～回～忆～了～[鼓掌]",1567
怎么没看到汗水哥，原来在没人看到的地方开始流汗啦[doge],1301
这就不得不说上次我朋友的朋友圈了,1082
想起室友深夜emo发的“我是爱情的逃兵”被群嘲，哈哈哈,1027
亲身经历[无语],848
我发了个这个，他们现在叫我刀哥,517
所以我一般发文言文的，或者直接写诗写词，再不就是哲思小论，结果还引起了导师的赏识[tv_doge],70
以前发过一个朋友圈，我学兽医的，总有一天我要把嘲笑我的人牛牛割下来，第二天我就变成噶牛战士，直到现在还在叫,30
朋友发了个下雪了，结果哥几个见着他就来句：哟，下雪了。,22
我解决这个问题的最好办法就是从专辑里找一首合适的然后复制歌词，标注歌词出处，并且把中文翻译也贴上去，底下再写专辑评论，这样大家就不知道我在发emo文案了,21
18年发的，去年删掉了觉得中二删掉了配图[劫宝_快逃],21
我直接成为最逆天的[脱单doge],15
[无语],11
伞甩出去了，只剩下光棍[歪嘴],1
