comment,like
不去情侣酒店，可以减少50%被直播的风险，虽然别的酒店也有被直播的风险，但是就被流出的直播来看，目前95%以上的直播摄像头都是藏在情侣酒店里面的复杂装饰物，装饰花里面的，那里面太好隐藏摄像头了。普通连锁酒店，装修简洁，想安装直播摄像头都没地方安装。,10705
就是个红外光接收器，有红外光在他接受范围内就会激活点亮。偷拍镜头上也会有红外收发器来判别镜头内是否有人活动来开启镜头，等于是个反向追踪范围内是否有红外装置，必进这是不可见光人眼看不到[doge],4554
其实有个玩意也可以，只是成本贵多了，用夜视仪就行，进酒店不开灯，窗帘拉上，戴上夜视仪所有位置扫一圈，摄像头那个不可见光在夜视仪里面，就是一个大灯泡，本人亲测非常有效,4427
此时此刻摄像头监控室！监控人员突然红光满面！啊我的眼睛！！！[doge],3883
很久以前自己搭了一个[妙啊]封到滴胶里可以手持，检测有红外的摄像头还是很管用的，但白天用得拉上窗帘避免被阳光干扰。加个喇叭还可以做火焰报警器，很灵敏[妙啊],2756
达文西理念超前，检测到光才会发光的手电筒,2226
酒店一般隐藏摄像头很少用夜视的吧 毕竟不是全彩的,2097
这玩意只能针对红外夜视摄像头有用。如果我用使用温度成像的夜视摄像头阁下如何应对？,1398
"可以拼夕夕买个三四十的运动相机，把镜片里面的红外滤波片拆掉，直接照就行了，哪有摄像头哪发光。
自己装一个红外补光灯还能当夜视仪",994
红外摄像头的画面发白，偷拍的很少用这种摄像头，而且白天摄像头不开红外补光的话这个也没反应。感觉还是不太好用。,356
买个折叠便携帐篷就行，平时扔后备箱，开房带上！还能感受野外的乐趣[doge],273
就是个红外光接收器，有红外光在他接受范围内就会激活点亮。偷拍镜头上也会有红外收发器来判别镜头内是否有人活动来开启镜头，等于是个反向追踪范围内是否有红外装置，必进这是不可见光人眼看不到[doge],224
这好啊[星星眼],223
不去情侣酒店，可以减少50%被直播的风险，虽然别的酒店也有被直播的风险，但是就被流出的直播来看，目前95%以上的直播摄像头都是藏在情侣酒店里面的复杂装饰物，装饰花里面的，那里面太好隐藏摄像头了。普通连锁酒店，装修简洁，想安装直播摄像头都没地方安装。,191
找针孔摄像头？这个好啊！,184
我之前自己也做过一个红外接收器，很简单的，用一个红外光敏接收器，然后串一个发光二极管，然后连两个电阻，接电源就可以，我拿来测遥控器好坏的[笑哭][笑哭],162
接受红外光会通电，可以连接个加热装置，接上自制擦炮，放到敌人经过的路径上。,146
