comment,like
人生如梦，终将醒来，或许这醒来就叫死亡。感谢策导，让我们看到这么好的视频。,4578
感谢小策，这支视频让人又揪心又感动，也不禁让人产生对生命和死亡的思考。如果生命进入最后的时间，我们会选择如何度过？如何减少疼痛，让生命更有尊严？当爱的人因绝症痛不欲生，我们如何陪伴他们走到最后？谢谢郭艳汝医生、古伯伯等每一位为安宁疗护奉献自己的人，是你们让病人的疼痛有了缓解的可能，让病人家属走出伤痛，有了出口。郭医生与她的同行者，正脚踏实地，抚平死亡带给患者和家属的恐惧，给生命以尊严。愿安宁疗护这个常常被需要、但很少被了解的领域，有更多关注[拥抱]。,4069
真正的送别，其实没有长亭古道，没有十里相送。就是一个平常的早晨，你爱的人留在了昨天,3853
我作为一个医生，一直以来接受的教育和劝诫是，不要和患者共情，不然会很难从这种感情中剥离出来，所以看这个视频以后我心情很复杂，一方面被人与人之间真挚的情感所感动，另一方面又很清楚现实中和患者之间的距离感是一道天堑。我甚至不知道以后应该以何种面目去面对患者。可能我资历尚浅，有没有从业年限比较长的一线医生能解一下惑,3564
我曾经白血病，当时想着，如果要走了，那就走得有尊严些，还搜过，但周围都没有这类安宁科。我是万幸，化疗+移植成功活了下来。但是很多病友都走了，有些走得很痛苦。在医院2年，也亲眼看到过其他病人从五楼一跃而下结束人生。其实我们都太需要这种科室了，这类医生都太不容易了，真的是纯在做奉献，感谢医护人员。也感谢小策拍摄这部片子，太感触了，我现在边打字边在哭。,3006
临终关怀和安宁疗护真的很重要,2866
安宁科，比儿科更不挣钱。哪个院长决定办这个科室，就是魄力啊,2172
作为一名肿瘤方向的医生，癌症病人癌痛到最后，大剂量的镇痛药已经不管用了，而且镇痛药剂量过大带来的副作用比如呼吸抑制，在没有高级生命仪器支撑的情况下（比如气管插管/呼吸机这种）也会危及生命。这是一件很令人难过的事情，因为病人一直在疼痛，却没有更好的办法帮助他们，会疼得几天几夜睡不着觉，最后在昏迷和仓促中离世。疼痛安宁科是伟大的科室，是这些弥留之际病人路上的驿站。,2145
我们课题组正在探究临终关怀与哀伤督导！竟然让我刷到了！拍的很有感触！,1694
感谢策导，来到了我的家乡，拍摄了我目前的职业，让我们又一次感动。,1316
我是一名麻醉专业的学生，感谢策导的这个视频，让我对我未来的职业方向有了一些新的想法。,1161
医院比教堂聆听过更多虔诚的祷告[大哭],766
过几天就要考这个方向的研究生了，这个时候刷到这个视频蛮有感触的，希望自己能坚定的走下去。,462
我的社会价值就是让更多人知道你的社会价值[支持],384
这期视频太有意义了，我一直都觉得中国对于死亡的教育很少，反正我自己是真的不知道怎么面对死亡这件事，没办法坦然面对,197
DIP的模式下，小地方安宁疗护根本不可能，医护干着最累的活，工资是最低的，而且每个月医保都是亏，说句好笑的，为了给病人省医保，啥都是最便宜的，我有时候连监护都不上，因为上了监护，下了病重，费用就又超了，每个科室都在自负盈亏，不知道肿瘤科安宁疗护有没有明天。,175
三连了，哭得停不下来[大哭]在icu上班5年多，作为一个同理心太强的护士有点撑不下去了……每天上班都像在上刑，强迫自己变冷漠但是又冷漠不起来……刚诊断抑郁症，犹豫该不该辞职，可能是自己真的不适合这份工作吧,158
本科和研究生都学的临终关怀[微笑]确实是很有意义的服务[doge][doge]欢迎大家来学这个专业,128
向视频里的献血大哥学习，以后还会继续。,79
我妈，我市第一个遗体全捐，他儿子，也签了，如果有意外发生，我这一滩肉，尽管拿去做研究，不立碑，不立坟。我妈说了，让自己贡献最后的价值。,8
