comment,like
之前做绿皮火车卧铺那个餐车阿姨给我打了好多粉蒸肉，这一份13块钱，第一次觉得火车上的饭好吃[喜极而泣][喜极而泣],1276
现在稍微长途一点的高铁一般都比飞机贵，而且时间也长，有些时候不明白为啥[笑哭],1259
但是我一般在高铁上吃麦当劳和肯德基[笑哭],1079
还是免费的饭香，份量和味道都值，外卖贵味道也不好,657
我唯一一次商务座经历，同车的👶估计拉💩了，车箱一股💩味，后半程一等座有空位我就去一等座了,533
我们今天要探秘的是速度，里程数，全球排名双第一的中国高铁的商务座，据说只要一张车票，就可以一路吃吃吃，吃到各种各样的美食。那商务座比普通车票贵了3-4倍，到底有什么区别？都吃些什么呢？今天就跟小测一起！登上复兴号和谐号！一探究竟！,499
[呆]有幸坐过。杭州到上海，商务座确实享受。,195
之前买不到票做了超短途商务车（9分钟），空手上车带着一袋子零食下去[脱单doge][脱单doge],189
建议有机会尝试下更高级的智能动车商务座[doge]（图1、2为CR400AF-C-2214，图3、4为CR400BF-C-5162瑞雪迎春）,176
高铁上的饭是真的贵[笑哭],102
商务座那个贵宾休息室里面的设置和服务，不同城市差别蛮大的，多跑几个城市就能感受到,68
离普通人生活最近的一回[doge],30
没体验到复兴号的精髓。普通商务座都不算啥，最奢华的还是CR400BF-Z系列的天玄商务座，单人单个独立包厢，比普通复兴号和谐号的蛋壳椅商务座高了不止一个档次。[妙啊],18
第一次有过比小测好的体验,7
其实只要赶上饭点，再加上短区间，30块钱也能体验商务座，而且有饭[doge](饭点在11:30~13:00),6
正餐还可以，就是零食一般[doge],4
"这就不得不说西安境内的薅羊毛手段了[脱单doge]
只要在午饭晚饭饭点，哪怕坐一站，都可以提供免费餐食，这一份饭都比车票贵了[吃瓜]",4
刚坐了商务座[脱单doge]在候车室喝了咖啡，车上吃的是咖喱鸡和鱼香肉丝,4
今天坐了九小时高铁，二等座也可以吃很好[OK],3
測子，冬至準備吃啥好料的？？[仓鼠_甜甜圈],3
