comment,like
实际上各大公司已经反应过来了，订阅制的前景并没有那么好，你以为玩家会一年12个月固定付费，实际上越来越多的人只会有想玩的游戏入库后才会交一个月的钱，这就让收入变得没想象中高以及很不稳定，可想而知一旦缺少优秀游戏订阅就会快速下滑，而想让优秀游戏首发入库又得分让出更大的利益，因此订阅制的未来充满了不确定性,1615
小lin能不能评价一下字节跳动退出游戏行业布局这件事呀,1359
20年前叫电子海洛因，现在叫新经济增长点。[吃瓜][吃瓜][吃瓜],778
游戏不仅仅是娱乐，更是你们人类探索自我和理解世界的一种方式。我相信，游戏产业影响下的未来，会是既浪漫又充满着可能。愿这个时代的人类，能永远好奇，永远梦想。,767
游戏产业是一个快速发展的行业，全球规模超过2400亿美元。巨头公司如索尼和任天堂通过游戏机和订阅服务构建了生态系统。腾讯通过投资和游戏内购模式取得成功。Unity和Unreal Engine是主要游戏引擎，具有巨大潜力。云游戏是重要趋势，微软、亚马逊等公司在该领域竞争合作。游戏产业不仅是娱乐方式，还与科技交融，对社会具有影响力。,380
腾讯不是游戏公司，你说天美，光子这些工作室是可以是游戏公司，但是腾讯不是，腾讯应该是一个围绕文化领域开发的金融公司。[doge],292
讲的真的很好啊 给外行人讲明白了。科普就是这样子的啊 类似于咨询公司，给行业外的的人捋清楚，而不是追着一个点细究。不明白有些人还在说深浅问题，那不如自己去攻读博士来得实在，着实搞笑,113
全程都害怕小林突然开始广告腾讯那个新游戏,99
"提示下各位不混游戏圈的:索尼会员最开始只是每个月送两款游戏加上联网服务并不是小lin说的几百款游戏随便玩,还是前几年微软xgp给的压力太大索尼也才搞了游戏库",40
腾讯很聪明，研发开发游戏费钱费时间，直接抄，省一大部分钱。,35
"游戏规模全球产业
相当于电影产业和音乐产业总和×2
每年以10%的增长速度
其中七个和游戏密切相关

二三十年前游戏产业框架
游戏三巨头

随着游戏生态圈...",23
"入场？今年都是游戏裁员最狠的一年了
版号寒冬没死的 今年死一大堆",18
我是觉得游戏区的大佬不用太着急出来发表自己的专业知识，小lin只是从非常上帝视角的角度看待整个行业，能做到雨露均沾好的坏的都讲一点已经很好了，肯定不能像带有煽动情绪的指着tencent说什么什么不好这样，毕竟一个大公司从来都不是代表那么几个人的，还有无数背后的游戏工作者们，他们肯定也想游戏行业更好赚更多米[鼓掌],15
"结尾这句话有洞见：
游戏是用来玩的，而游戏产业是可以推动未来的。

科技不断助力游戏厂商以更便捷、更富想象力、更逼真的方式开发游戏，而游戏产业也将成为各家持续推进自家业务的重要窗口。",12
就像一个不看电影的  做影评视频,12
中国的游戏产能在本身就落后的情况下再被腾讯垄断吸血，破坏环境，要赶上这股发展的风基本不太可能了,11
你们在这里骂腾讯，看不上腾讯，但真正的腾讯玩家他们基本很难会看到这个视频，大数据就决定了，真正的腾讯玩家也不会在乎腾讯的口碑，他们甚至不会在乎腾讯的游戏是不是好玩，他们在乎的只是一种社交的资本，游玩的便利，什么大表哥2，GTA6，塞尔达，战神，2077，都入不了他们的法眼，因为不能QQ（或者微信）登录，其次手机又玩不了，最后网吧大概率是玩不了，跟风是他们选择游戏的本能,7
"很简单，电子游戏正在成为全球范围内人们新的娱乐消遣方式甚至是艺术形式。
虽然在当下来看游戏产业整体都比较低迷，但是未来与游戏相关的产业一定会慢慢增长。
现在巨头们的投资烧钱其实就是在买未来市场的入场券罢了。",7
这哥们给我看笑了,5
