comment,like
就喜欢实诚的，之前吃拌面，很饿，就在那里加了四次面，还没饱，但是不好意思再要，就说给老板加钱，那老板就笑我，叫我使劲吃，说给我吃撑他都还有钱赚，看我吃得虎，说明他的面好吃，还给我加了个煎蛋[呲牙],7834
你说利润高我真没有反感，一些商家：真不赚钱，做一份还倒贴。我真的想笑[吃瓜],4354
"感觉up是听推荐去吃的吧，没想到价格这么黑，那么多人进度不点吃的就走又说不过去，但是明码标价在这了。换我我是肯定不会去吃的只能说。还有就是高档酒楼的早茶，咸蛋黄肉粽可能都没她这里卖的贵，这个老板把自己的贪心挂脸上了，看着好像很和蔼亲切的样子，实际上想着怎么多坑你一点。up点那么多玩云吞了，里面的利润多少，大家有自己做菜或者喜欢看家里人做菜的都能看出来，就馄饨成本基本不过百，现在猪肉多少钱一斤大家心里有数。就这么多油水了，人家还是拍视频的博主，会来事的应该是送除了云吞外的小吃，而不是用诱导性的话术，好像是看你点这么多我请你尝尝我们粽子，好在是up问了一嘴，才说只来两个尝尝味道，万一以为老板送的一人一个，这26一个的粽子，哈哈。
本来视频是应该是起正向的宣传的作用，结果评论区一目了然了，老板为了多坑一点，这种蝇头小利，把自己贪财的一幕暴露的淋漓尽致，引起了观众的反感。
没有说爱钱有错，但是作为老板的格局和远见还是要有的？不能只盯着眼前。假设除了云吞之外的小吃是老板送的，那观众大概率会觉得老板热情好客，但是东西有些小贵，有个可以接受的程度在。现在的情况就是一边倒的嫌贵，而且感觉老板。。。。[妙啊]",2341
看菜单，馄饨有两种，小碗15或17，粽子26一个，酸粉小碗15，菜单上有个椰子油炸板12一个，估计就是那个月亮包。不知道长沙物价，反正在我这挺爆炸的[笑哭],1641
感觉老板越健谈优惠力度越少，话少的老板折扣挺大的，有一期直接请刚哥吃[笑哭],1325
"不好评，感觉像专宰老实人的店，看上去热情要死实际上收的钱多的该收一样收，像是几十年前酒楼表演节目陪酒的，稀里糊涂一碗就二十。这一碗在我们这最多八到十块
别犟说什么味道好，我看不出哪味道好了，一个街边小店真能做到什么地步大家心里有数，老板娘市侩的很，不强行招呼两声刚哥这一期视频估计一点活没有，尬的要死",760
感觉不便宜[嘘声],381
老毕登，不是什么正经买卖人，小时候家里开包子铺，根本没多少利润，利润高是怎么来的？别的不说，不同的店铺用的那肉馅，成本能查两三倍，我们家都是用的最好的肉馅，根本没多少成本，隔壁某毛水饺用的肉全是那种迷之肉馅，还是连锁的水饺店,286
这价格赶上上海了，上海街边小店一碗小馄饨也就差不多这个价,223
大家都是看价格觉得黑，我就不一样了，从这老板处事上我就觉得黑！up主已经点了很多份锟饨了，你就送两份小吃又有何妨？更何况是你主动提的，结果一问还要收费，那你不如不提！又或者你提这个的意图是什么？真当大家不知道！无非up主带这么多人来吃他不好拒绝，这和设计陷害他人有什么区别？up主说老板很热情，但在我眼里这就是一种假热情！如果就自己来吃会这么热情吗？如果老板不是把up主当钱包会这么热情吗？显得无比虚伪！,114
几个婆婆都掉钱眼里了，还说命苦哈哈哈,78
阿这，好贵,72
…这…怎么开了十几二十年？是吃的人都秀逗了？还是真的好吃？,59
真几把贵，哎，给刚哥多投个币吧，希望下次少遇到宰人的,42
一直强调手艺传承，一面还说要好多钱，这人坏的很，一个混沌谁不会做啊，还用花钱找你教?,30
价格表，说实话真贵,25
坐标三亚，家在长沙。这个价格不管是在长沙还是海南都是贵，海南物价最高的就海口和三亚，三亚出了名的三线经济一线物价也没这么贵，这就是贵。我看到有人说做了这么多年都是这个价格说明老板能赚到钱，说明定这个价格没问题，是没问题，但是事实就是贵，这种类似价格的店子在长沙其实不少，说白了就是坑人店。最近刷到另一个视频，老板高价，然后说来他那吃点都是商业精英，吃不起别吃啥的，好像是去年的事情了，ljq领先版本。除了价格，老板令人反感就是因为那波问你吃不吃粽子，都买了那么多馄饨了，以为是送，结果是卖，而且这个粽子贵的离谱,12
怪不得老板说成本低利润高，当地最多7块一碗[笑哭],5
哈哈哈,3
给爷整乐了，这是刚哥给面子，要是换其他人早就带带骂的走了，这次大概是八个人反正不超过十个，980去哪里吃也不可能只吃这么点种类还是小吃，980饭店下馆子都够了，还有那价格真的无眼看馄饨十多块一碗，正常粽子3～5块，她粽子26一个我就算你有咸蛋黄就算你大点最多三倍15¥都是傻子（无脑爱面子也视为傻子）才买的程度，别人刚哥来宣传结果成这迪奥样，谁还会愿意去,2
