comment,like
三傻大闹史来屋那个弹幕给我笑吐了[笑哭][笑哭][笑哭],6925
花絮观后感：我们只是观众，，哥们有点越界了，，，,5698
我们至今不知道去韩国一趟王哥囤了几个视频[脱单doge][脱单doge][脱单doge],5614
我觉得老板一直在期待他们接受不了的反应，结果某幻每一个都竖大拇指哈哈哈哈哈,3783
山东吃史大王这个弹幕给我笑傻了，谁发的这么有才[笑哭],3594
"马老师
连红鱼都可以，为什么鱼腥草——
马老师！！！",1897
"王哥去一趟韩国拍了300个vlog
幻哥感冒都好了感冒时的视频还没发完[OK]",1704
为什么中韩通用语言是日语啊哈哈哈哈[笑哭],1626
给魟鱼单独开了一期，可见留下的影响有多深[妙啊],891
最近看了我是大哥大，两个男主越看越像某幻和番茄，连颜色都一样，一人血书求翻拍[打call],669
中文和韩语无法沟通的时候，可以折中一下，用日语[doge],497
其实我一直觉得我能接受这个鱼。。。因为高中我是化学科代表，上制氨气那节课的时候我去收拾器材，洗试管的时候把旁边装氨气的U形管（应该是）塞子打开了，我脑子跟抽风一样跑去凑闻，我感觉人生都通透了[惊喜][惊喜][惊喜][灵魂出窍][灵魂出窍][灵魂出窍],185
世界名画,105
不行了啊啊啊啊我要做成动图（）,78
给大家看看昨天我在广安里吃的（fbb同款店）特别好吃,41
某幻女团级的表情管理哈哈哈哈哈哈哈真的没什么反应[辣眼睛],14
谢谢老番茄让我由I变E,12
勇士 你要知道在我们同学间这玩意是用来当惩罚的[脱单doge],10
观后感：你们三别yue在我手机里,9
《从百草园拉到三味书屋》[脱单doge],8
