comment,like
如果我第一次听圣诞星原曲是这个版本的，我当时的反应肯定是激动得要哭了,3174
可能有的人觉得改的用力过猛了，但杰伦之前的乱舞春秋好几种旋律交错或者叠加，打碟声搭配拳皇的采样，从作曲到编曲都是才华横溢，只能说对于当年的Jay来说，虽然排的很满，但他可以让整体非常协调。这首新歌也是如此，如果这是杰伦的歌，不能说太过繁杂，顶多是融合的没有那么完美,2797
已经是别的曲子了（褒义）,2681
刚来，纯b站萌新[doge] 听完以后 一个字。“啊”？，简直太厉害了！,1849
"说真的，杰伦这首歌放在他的所有作品里真的只能给到4分，5分封顶（以父之名夜七等并列10分），大力这一改编，感觉能到6`7分啦！
听了大力的高音，赞叹的同时也替杰伦惋惜他的嗓子，严重倒嗓也一定程度上限制了他的创作宽度，因为音域太宽了他也没法唱好了。
不过话说回来，我是很知足了，维持现状就好，杰伦偶尔出单曲的同时，多出点前奏，多出点“小品”，大力和“大力们”多多二创一下，那个年轻的杰伦永远也不会老[脱单doge]",1539
如果你觉得这一版里边加的东西太多，说明还是对前期杰伦的歌听的太少……前期的歌里料越多听起来越得劲儿,1393
看到弹幕里所谓的杂 这可能不是一个能循环听的作品 但他展现了这首歌可以表现的各种形式他的多样性 每一部分都可以拎出来loop 他告诉我们这首歌可以这样写或者这样写 这就是用心和没用心的区别,1345
这首歌刚出的时候大力就开始想着怎么改编，这首歌花了很多的心血，前前后后也修改了很多次，大力一直过来问我这样改怎么样怎么样，很想尽他所能把最好的改编作品呈现给大家，也是连续熬夜几天的成果，希望大家能献上三连，支持一波大力[打call][打call],1251
《圣诞星》是周董送给华语乐坛的“圣诞礼物”，一个可以轻松超越传奇的机会。,1078
哇，惊艳！直接爆杀！比周杰伦还周杰伦系列！老实讲我知道原版有很多不足，也知道杰伦主副歌直接A+B复制粘贴的敷衍，但其实我还蛮喜欢听的，毕竟后期嗓音回春后的第一首歌。其他up改编的也听了不少，但多多少少都有些突兀。唯独大力的改编，真的丝滑，简直无懈可击！[支持][支持][支持]（三个大拇指代表已三连）,1046
编曲确实丰富多了，但作为流行音乐旋律不够抓耳没有记忆点，有的时候太复杂也不一定是好事。不过最起码这首作品要比原曲更真诚，这足以反衬出原来的编曲是多么的敷衍。,1034
