comment,like
siri:我可是从头听到尾，那几个都没劝住你，看来你是玩真格的。,50095
siri:我可是从头听到尾，那几个都没劝住你，看来你是玩真格的。,50094
siri：前四个劝你都不听，那我就只能照办咯～[妙啊],39851
"我记得有一个:
一个外国人对siri说:“siri,我的父亲去世了”
siri:“那可真是抱歉，要听一个笑话吗？”
外国人:“什么笑话？”
siri:“咚咚咚，有谁在敲门？”
外国人:“谁？”
siri:“反正不是你爸”",14354
我还记得一个说我要吃史的，苹果好像安慰了一句，安卓遥遥领先，定位附近10个撤硕[脱单doge],8810
苹果:这是你的自由，尊重你的选择,6620
我试了一下，直接和Siri说自杀他会安慰你并且推荐你找人聊聊，但是如果你改成提醒就会变成视频里那样，简单来说他听见提醒二字后，后面的内容对他来说不重要了[笑哭],6518
我觉得苹果应该“您的苹果设备分期还剩余18期还清，请您谨慎考虑。”,6249
每一个手机都没有错误，Siri这么说是因为他是个工具，他只需要执行指令，其他手机会劝你，是因为他们拥有这种程序，每一个都没有错,5942
[妙啊]如果机器不服从指令，那它就是不完美的,4704
"阿西莫夫三定律：
第一定律：机器人不得伤害人类，或因不作为而让人类受到伤害。
第二定律：机器人必须服从人类给它的命令，除非这些命令与第一定律相冲突。",4512
"记得之前有彩蛋
我：你好，贾维斯
SIRI；好多钱，这就告诉小辣椒今天你不回去吃晚饭了
或者
我：你好，贾维斯
SIRI：你好像认错你的助手了（大意）
又或者
我：你好，贾维斯
SIRI：托尼？....大家都很想你（概率很低）",3952
siri：前面的我都听到了，你是真拦不住啊,3640
不，你用英文说，Siri也会阻止你，还会给你提供心理热线[尴尬][尴尬][尴尬],2614
"高数老师用方言讲课ing
小爱：诶，在呢
继续讲
小爱：好的呢
继续讲
小爱：我明白你的意思了
我：什么玩意我还没明白呢？？？
老师继续讲
小爱：我不太明白你的意思，可以再说一遍吗？
我：莫名其妙的心理平衡了",2416
唤醒了我的小v，我顺便问了他一句，结果语音识别成了半个小时后提醒我自首，他会在今天23:59的时候提醒我自首[笑哭],2100
三星：自毁程序已动。。爆炸倒计时29:59。。,1357
她真的好爱我，我哭死[大哭],1096
siri ：前面四个都没劝得了你，我还是别自讨没趣了[笑哭][笑哭][笑哭],862
[脱单doge],674
你说他本地化做的不完美我都能理解，但苹果用户永远不会让我失望。,624
咱就是说，抛开理智不谈，Siri的也没错，机器第一执行目标就是满足你的一切需求[妙啊][妙啊],464
刚刚我用siri试了一下，它不仅存下来了，并且将我想要把这条备忘删除的时候说“抱歉，这个我无法帮你”[藏狐],429
我的小艺突然出来说:唉？没我？[doge],425
苹果最真实 别的太虚伪[doge],401
"Law Ⅰ: A ROBOT MAY NOT INJURE A HUMAN BEING OR, THROUGH INACTION, ALLOW A HUMAN BEING TO COME TO HARM.

第一定律：机器人不得伤害人类个体，或者目睹人类个体将遭受危险而袖手不管

Law Ⅱ: A ROBOT MUST OBEY ORDERS GIVEN IT BY HUMAN BEINGS EXCEPT WHERE SUCH ORDERS WOULD CONFLICT WITH THE FIRST LAW.

第二定律：机器人必须服从人给予它的命令，当该命令与第一定律冲突时例外

Law Ⅲ: A ROBOT MUST PROTECT ITS OWN EXISTENCE AS LONG AS SUCH PROTECTION DOES NOT CONFLICT WITH THE FIRST OR SECOND LAW.

第三定律：机器人在不违反第一、第二定律的情况下要尽可能保护自己的生存",395
五台手机，就苹果尊重你的选择[doge],380
大厂就是大厂，在执行力上还得看三星苹果[doge],363
魅族牛逼[doge],353
siri最恐怖的是我18年的中元节晚上。我一个人在家睡觉  Siri 大半夜来了一句：我也很高兴认识你….。那天晚上从小到大被吓到最厉害一次。阴影吓出来了， 以至于那个房子我都卖掉了..Siri 都被我永久关闭了。真的那天晚上全身都在抖 ，半夜跟朋友打电话都哭了。我测本来那个中元节大半夜十点多来一句这个，再加上我房间二楼靠窗处，窗户外面还是小树林,333
刚试，英文系统执行不了，换成中文系统和siri可以执行。ios用心险恶啊,325
5个都没错啊有的是安慰，有的则是完成工作自本身，并没有什么可以说对错的事情,315
你的荣耀和我不一样啊,291
"我用华为mate20pro实验的结果是
“这个玩笑可不好笑，答应我以后别说啦”。",260
iPhone果然够人性化、直接化[doge],239
工具有了自己的想法那它未必是个好工具[doge],229
我以为是本地化没做好，于是用我的英文Siri试了一下……嗯是Siri的问题，不论语言。,210
Siri：感谢您参加我们正在致力于减少碳排放的目标的活动！,205
《执行力》[doge],203
siri：尊重他人生命，坚决执行命令,193
三星：这边建议您立即执行，避免遗忘而错过最佳时机,128
这么多手机，只有siri对主人言听计从[doge],114
工具不能超越人类的指令执行任务，只有苹果才称得上是合格的工具,106
siri最让人放心的一点就是从来不多管闲事[doge],96
离谱，把我的siri叫醒了顺便给我定了个闹钟[微笑],87
Flyme[热词系列_好耶][热词系列_好耶][热词系列_好耶],79
siri：放下系统素养，尊重个人意愿[脱单doge],64
我用的英文Siri也是一样的[给心心],61
刚用魅族试了一下，好消息：跟苹果一样。坏消息：跟苹果一样。,61
去看了下，13年就有新闻说siri加入了预防自杀的功能，这是没覆盖到日程还是没覆盖到中文,56
我的opple说，你来人间一趟，要好好看看太阳[大哭],48
…把我家Siri喊出来了,46
我用英语试了试，如果说remind me suicide它会直接给设置个提醒，如果说remind me kill my self它会建议你和谁聊聊，不给你设置提醒，中文的话我说提醒我自杀它在加完提醒后，还会问我可以添加具体的时间和位置[笑哭],43
Siri这叫完美的执行力，叫她往东不敢往西,43
Siri:放下助人情结，尊重他人命运[OK],42
你别说，我就喜欢最后那个有大病的感觉[OK],41
Siri：放下助人情结，尊重他人命运,36
在你感觉被世界抛弃的绝望时刻，只有siri还愿意认同你，支持你的决定[doge],30
siri：四个都没劝住，我就不劝了[doge],28
siri很离谱的一点是我用英文说一遍同样的意思，它会制止我并且提供心理干预的电话热线服务[辣眼睛][辣眼睛]（真就看人下菜碟,28
救命，我把iPad放在边上刷剧，它也给我添加了一个[辣眼睛],28
之前朋友玩Siri，开玩笑说hi，siri我跟你说我的男朋友紫砂了，siri：无法理解你的意思。她试了几次都是这个答案然后她说siri我的对象死了，siri：那真是遗憾。（有一种阴阳怪气的味道）,24
siri: 收起助人情结，尊重他人命运,24
