comment,like
比起“孤僻”，我更愿意说叔叔是一位“沉静”“温良”的叔叔。内向不该被负面化，爱看书的人，敏感的人，也是小天使！,5492
有一个小建议，可以晒一些照片过塑给叔叔，他们可能更习惯这样的保存回忆的方式。以前我还在家乡念书时逢年过节经常给村上老人拍照片，过年拍全家福，都晒出来过塑送给他们，老人们特开心,3057
"2023京东快递个人年度报告：https://jingcai-h5.jd.com/#/expressBill
查看个人年度报告即可领取３６５元快递券包，还可以参与抽奖，承包你一年的快递费哦！
冬至大如年，把年货交给我们，链上你的省心年！",2727
叔叔说腰一疼就悲观，真的太真实了。我从十月中旬开始腰疼，疼到坐不了站不了走不了弯不了腰蹲不下，躺都不能躺，趴都趴不住，整天躺在床上，觉也睡不着，什么正事儿都干不了，手机都不想看，书也看不进去，每天饭只能靠舍友带，也不敢多吃饭多喝水，因为上厕所蹲不下。在床上躺了一个多月才敢下楼，总共折腾了俩月觉得自己整个人跟废了一样，身体和精神都处于混沌灰暗痛苦的状态。叔叔现在这种高兴我也是能切身感受到的，就像我上周在校园里走了走，阳光照在我脸上的时候我情不自禁地流下了快乐又痛苦的眼泪，但现在我都还记得当时见到阳光的快乐。我猜叔叔也会记得这顿铁锅炖给他带来的快乐，将来也会反复回味，反复快乐～,2665
“一切来到的，都是热烈的…”好真诚的东北灵魂，朴实的人说着朴实的话，就是最有意境的诗句,2365
冬至看这一期....有点想家了。期待下一期情投意合[脱单doge],2027
我从不觉得盗月社是纯粹的美食博主，食物作为载体，承载人文温度有什么错吗，希望做个温暖的人，也有几个好朋友相伴。,1864
老年人的情绪问题其实比我们想象的严重很多，老年人虽然退休了但身体机能开始下降，还要面临子女、配偶、兄弟姐妹的离别。真的大家有时间多陪陪家里老人吧，他们的孤独、低落情绪我们很难体会的[给心心],1636
考研没法休息了。[灵魂出窍]后天考完看。,1224
刚点开的时候会想突然来了陪叔叔一两天，叔叔会很开心，走了之后叔叔该会有很大的落差吧，那样的话去了到底是好还是坏呢？看着看着就想明白了，一年也就三百多天，能有那么几天的欢愉也很好了，更何况之后想起那段时光时肯定会会心一笑，这应该就叫做特殊的回忆。所以哪怕去一天也应该去，不能因为可能悲观的结果就不去养那束花了[雪花],1166
大叔一个人，但是家里拾叨得特别整洁干净！,683
来自哈尔滨的雪hhh,631
虽是网图，但非常真实[OK],617
回来了，[doge]是腼腆大爷,579
给大家看看东北的雪,514
陌生人与陌生人天然释放的那种善意，足以让屏幕外的我们感动。天很冷，但是人心很暖。这个世界，我们生不带来，死不带去，惟一一点是为“情”这个字活着。但愿人间多点爱，但愿每个好人都幸福平安！,451
"接近一年前，妈妈刚病，寂寥独处的时候，无意中看到了盗月社去徐叔叔家的视频，真温暖呀！一年后，又看到了去徐叔叔家的视频，真的好暖，只是妈妈已经不在了！
感谢盗月社，在这寒冬中送来的温暖和感动！
想妈妈了！",358
冬至啦！请大家吃我家包的饺子！猪肉白菜馅的！我家的饺子比一般的饺子大一大圈！吃起来超爽的！,347
“你要写东北，你就不能只写东北。你要写松柏满山 云层低落的孤寂。写冰封湿地下的残阳，蜿蜒江水滋养的黑土。写轰鸣嘶哑的绿皮火车。写豪爽火辣的姑娘，和有情人共淋白头雪。写破败、写荒凉、写那些粗粝沧桑的温柔和浪漫。写离开时的决绝和一辈子的眷恋。你要写那个过了山海关就到了的家。”,332
祝明天考研的同学跟我昵称一样，铁定上岸！[打call][打call][打call],319
冬至安康，今天分手了，五年了，分手快乐[微笑],288
有的时候我在想一些孤独老人会不会像一些明星访谈里那样讲的前一秒还在万人演唱会热闹非凡，过了今晚回到家发现自己一个人更形只影单。可是转念一想农村人没那么多心，家里总归有的是事情需要自己去操心。,256
那场大雪,255
洛阳，不负初雪，夜里带娃一起嗨！,216
弹幕：早知道这集这么好看 就留春晚再看了,202
跟大家分享一下21年哈尔滨的第一场雪（雨夹雪），满树树挂亮晶晶，祝考研考公考编的朋友们成功上岸！！！[奋斗][奋斗][奋斗],172
考研人在吃饭时不死心看了几分钟然后转战政治视频[跪了][跪了],170
