comment,like
曾经年少看红楼，较真，不相信世上有人能够出囗成章，以作诗为游戏。如今，猛然意识到，只要心中有丘壑，何求妙口成章。,1764
up是不是十二月十四日下午上的山呀 我下山的路上好像看到了你[脸红],1700
"张三丰：我与郭女侠缘至何日？
算命的：800年后
张：我俩能活800年？
算命的：不是，800年后有个姑娘上山通知你别等了[滑稽]",1121
"声谷幽幽仙气招（莫声谷）
梨亭脉脉翠山遥（殷梨亭 张翠山）
松溪斜倚岱岩卧（张松溪 俞岱岩）
一棹莲舟过远桥（俞莲舟 宋远桥）
up真的好有文采",1110
小楠瓜是个很性情感性妹子，这个文案很不错，我听了好几遍。,968
"温文尔雅

我已经想不到别的词可以形容你让我感受到的文字的温度

希望up能一直如此，做自己喜欢的事。不被世俗束缚，逍遥自在游天下。",828
"刷B站到很久没有如此高质量的视频了
还好是提前想好的文案，若是登山间舌尖朵朵生莲，怕不是李清照在世
狠狠收藏了",735
"这篇也很强！
一篇峨眉，一篇武当
在下愿称破站最强",663
人不能吃得太饱 吃饱了就不怕冷 不怕冷就乱跑 乱跑就想吟诗,584
"张三丰瞧着郭襄的遗书，眼前似乎又看到了那个明慧潇洒的少女，可是，那是一百年前的事了。”
                      ——连载版《倚天屠龙记》",478
"小郭襄，行路忙
才下峨眉，又上武当
怎惧山高路远，却留纸短情长
念念昔日好风光，故人何在，唯有茫茫
昨夜风雪犹在，不似春香更胜春香
竹杖芒鞋轻衣，念着郭襄做着郭襄
登山，朝拜，红尘客兜兜转转
夜宿，灯下，独行人痴痴缠缠
忘情关",462
看见up，就像看见当年的自己。当年文思满溢，可以为喜欢的女孩写一整本诗集，在老街昏黄的灯光里，悄声念与她听，满眼都是她翘起的嘴角和眸底的星河灿烂。现在却只剩下独自和生活对线[呆]up加油，衷心希望你的将来充满诗意，不会像我现在，只剩下欲说还休，欲说还休。,455
"我夏天去爬的武当山，感觉武当山不是太子就是圣旨，有些世俗，所以写了这首：
老子五千言，总是觅无相；
踏道两千阶，却在奉君王。
君王既崇道，自当少皇榜；
何必万万钱，修得泥身像。",454
"一键三连了
不敢多看这个up的视频。17岁后那三五年我也沉迷写诗填词，现在十年过去，混混沌沌，诗情画意抛诸脑后，睁眼闭眼都是生活的奔波，只剩麻木。
看多了感伤，真想哭。[辣眼睛]",369
花开花落，花落花开。少年子弟江湖老，红颜少女的鬓边终于也见到了白发。倚天映像最深的一句话，少年少女是泛指，但我觉得说的就是郭襄和张君宝，这一句之前，张君宝和郭襄还是十七八岁的少年少女，这一句之后，郭襄死了，张三丰也老了。,305
