comment,like
所以作为普通小学的老师，每次上《少年闰土》这一课都是我最感慨的时候。孩子们嘻嘻哈哈的，每个人都觉得自己是讯哥，住在城里吃好吃的水果没怎么接触过大自然，他们笑着闰土的可爱与纯真。课外阅读题有闰土和鲁迅中年相遇的文章，孩子们有惋惜闰土的有看不起闰土的有不明白他们中间的“可悲的厚障壁”的。但依然，都觉得自己是鲁迅。可我拿着全班的花名册，却清楚的知道，如果不出意外的话，大家都是闰土，都是平民。少爷这种阶级，根本不会出现在我们学校里，片区内有很好的私立学校可以选择。,25799
我会厚着脸皮问那你那还招人吗哈哈哈哈哈哈,12543
"又怕兄弟过的苦，又怕兄弟开路虎。
其实不是嫉妒兄弟，而是“开路虎”已经算是不同阶级的了，和讯哥一样。
家庭和工作完全不同，见识和经历也完全不同，根本不怕“不够熟”能抹平的。",8755
闰土亲切的叫道：“老爷，多日不见您想小人吗？”,6826
大多数人一旦知道自己和对方差距过大，都会不自在，多熟的关系都是这样，别说所谓的抱大腿了，开口借个钱都难…,6623
当时的社会，不是说你有钱就可以想帮谁就帮谁的,3994
我和她还比较幸运，我们从小玩到大，她赚钱的时候我也在她身边，名义上来看是我们两个赚大钱，但如果我们两个像鲁迅和闰土一样长时间不见，我说不定现在和她也是这样称呼,3556
说明不够熟，够熟的经常聊，还要等见面了才知道对方发达吗,2758
"有人说，是聊天聊少了，可这聊天，总得有个头啊，他的领域你逐渐的变得极其陌生，一起聊的事也不一样了，又该怎么一直聊下去呢。
哪怕每次总能尴尬的聊几句，等到多年后，他有了许多可以畅谈的朋友，事业有成，碌碌无为的你在人家心里又是怎么一个地位呢？
你们每天的互动只能是那么几句问好，而没有什么共同话题，物质上你更无法给予对方什么，这份感情又该怎么维持呢，多年前后你大概率只是对方心中一个曾经的好友了[微笑]",1819
"我知道我与闰土之间已经隔了一层可悲的厚障壁了。
         ——鲁迅《故乡》",1577
偷换概念了，一个碌碌无为的人，见到曾经一起玩但是通过努力成功了的朋友肯定会自卑的，这是生活阅历的不同，但是闰土是因为当时的社会环境所造成的阶级差距而导致这种荒诞的现象，我认为视频所表达的意思并不完全一致。,952
原文里“迅哥”即将出发的时候他的侄子和他说道水笙（闰土的儿子）请侄子到家里去玩。暗示了“闰土事件”循环往复且无解，正因如此现在亦司空见惯，原文虽未明说任何道理，实则比课本比二创都深刻,626
鲁迅跟闰土的差别是阶级上的，而且闰土是迅哥儿家的佃农，现在你只要不是有求于对方，正常相处基本是没啥问题的，除非这么多年，性格三观已经不适合做朋友了,619
看到这个，就有些感慨吧。小学的时候，和一个同学成绩差不多，关系还不错。小学毕业后就各奔东西了，初高中的时候一直混吃等死。高考的时候考的不上不下的，选择了复读。这个同学考上了清华，复读期间见到了他，我小心翼翼地叫他全名时候突然想起了以前我叫他外号的时候，那一瞬间我就成了闰土。,493
"我属于那种特别平庸的人了，做着普通的工作，三点一线的人生
关系好的朋友，有的已经985高校的博士了，有的赚了不少钱买车买房了，有的成功考到公务员了，但是我们还是会时不时聊聊近况，哪怕分隔四方偶尔半年一年叙叙旧，也依旧还是能聊很多。
我是一直不能理解又怕兄弟苦又怕兄弟开路虎的行为了，我每次听到朋友们越来越好我是非常高兴的，他们做出事业成绩我也会由衷的说牛b牛b。
朋友成功我为他/她高兴，为什么要觉得嫉妒？
只要他/她依旧拿我当朋友，我也真心对待
能让我放弃友谊，那只能说对面主动不想要那份友谊了，自然是该散就散了，不会因为他有钱有地位，我就放低姿态去交际。",408
这跟课文不一样，是学整本书《故乡》？还是学六年级上册那个？,294
最讨厌什么教育闭环的言论，只是让你在无可挽回的时候“死个明白”而已，真有那个重要性以至于让我们耗这么多时间去学这些？,244
人情世故人情世故，以前我嗤之以鼻，现在我恨不得逐帧学习,219
