comment,like
哥 你们跨年能不能出个线下团建视频[大哭][大哭],5983
啊啊啊啊啊啊是团建的实况系列，爱看多发[脱单doge][打call],3838
明显看的出来拜应该是玩过的 还有加的miyang整合包 有单独的手电和对讲机模块 但是mod对于新手不太友好 刷怪太多 难度太高了 其实可以只加一个汉化和联机的 感觉像是boy在用的mod给别人安排上了 现在这感觉都没去几个地方 如果要出续集的话 可以多玩玩提高熟练度 不然就换个纯净mod吧 体验会更好（仅代表个人观点 本人致命公司20h玩家 ）,2799
老师，我家番茄怎么叫的这么大声啊，还以为是性格开朗了，仔细一看是疯了[OK],2632
怎么？[doge]没联系上北子哥？,2290
我二十八分钟笑得跟花少北最后那段一样癫哈哈哈哈哈哈,1403
北子哥怎么没联合投稿？[doge],1276
花少北的联投呢[笑哭],1049
茄哥你怎么了茄哥,946
"平时的番茄：温文尔雅，风度翩翩
这个视频的番茄：（字正腔圆）握草！握草！握草！！！
非常不错游戏",928
哥几个能不能出个线下视频啊都年底了发个线下团建喜庆一下,832
花少北：我被抛弃了 观众朋友们,504
为什么四个人的视频感觉有一群人[思考],442
又有人忘记点联合投稿了,392
老师我们小花好像没在里面，我们家孩子回来之后一直在哭，问了才知道是觉得老师不重视他，希望老师能够妥善解决这件事情。,355
王哥假装第一次玩委屈他了，男人帮，启动,330
这期好好笑，跟着北子那段大笑笑崩了,319
这个视频开始中国boy先说话我想大点声，还没来得及调音花少北就说话了，还好动作慢,105
北子醒了哈哈哈哈哈哈哈,99
终于……不是元梦之星了！[大哭],48
就是说，你们四个能不能一起去密室录个视频，我真的很想看[大哭],46
出乎我意料的好看！下一季！！！！！！！！！等续集！！！！！！！！别逼我求你！！！！！！！,42
四个人吵出了一群人的声音，头回用人声鼎沸形容四个人[doge],41
我说怎么boy头上那个好眼熟（）,25
爆炸喜欢这个[喜欢][喜欢][喜欢]快开坑吧，感觉这个游戏里的恐怖元素把每个人的喜剧效果都激发出来了(我也不知道该怎么形容[脸红])反正就特别有意思[保卫萝卜_哇][保卫萝卜_哇],9
看了别的主播播致命公司的集锦再看这里感觉好无聊，感觉节奏太慢，有效果的点很少全是乱叫[呆],7
"《致障公司》 
老板:王瀚哲
会计:老番茄
捧场:某幻君
喇叭:花少北 
欢迎大家踊跃报名加入致障公司！",6
但是已经吃起来了哈哈哈哈[大笑],6
最后小花那段爆笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,3
是谁没有点联合投稿[doge],3
[脱单doge],2
前几天才看鲤鱼玩这个,1
