comment,like
人生如梦，终将醒来，或许这醒来就叫死亡。感谢策导，让我们看到这么好的视频。,5505
真正的送别，其实没有长亭古道，没有十里相送。就是一个平常的早晨，你爱的人留在了昨天,4775
感谢小策，这支视频让人又揪心又感动，也不禁让人产生对生命和死亡的思考。如果生命进入最后的时间，我们会选择如何度过？如何减少疼痛，让生命更有尊严？当爱的人因绝症痛不欲生，我们如何陪伴他们走到最后？谢谢郭艳汝医生、古伯伯等每一位为安宁疗护奉献自己的人，是你们让病人的疼痛有了缓解的可能，让病人家属走出伤痛，有了出口。郭医生与她的同行者，正脚踏实地，抚平死亡带给患者和家属的恐惧，给生命以尊严。愿安宁疗护这个常常被需要、但很少被了解的领域，有更多关注[拥抱]。,4349
我作为一个医生，一直以来接受的教育和劝诫是，不要和患者共情，不然会很难从这种感情中剥离出来，所以看这个视频以后我心情很复杂，一方面被人与人之间真挚的情感所感动，另一方面又很清楚现实中和患者之间的距离感是一道天堑。我甚至不知道以后应该以何种面目去面对患者。可能我资历尚浅，有没有从业年限比较长的一线医生能解一下惑,3891
我曾经白血病，当时想着，如果要走了，那就走得有尊严些，还搜过，但周围都没有这类安宁科。我是万幸，化疗+移植成功活了下来。但是很多病友都走了，有些走得很痛苦。在医院2年，也亲眼看到过其他病人从五楼一跃而下结束人生。其实我们都太需要这种科室了，这类医生都太不容易了，真的是纯在做奉献，感谢医护人员。也感谢小策拍摄这部片子，太感触了，我现在边打字边在哭。,3349
临终关怀和安宁疗护真的很重要,3342
作为一名肿瘤方向的医生，癌症病人癌痛到最后，大剂量的镇痛药已经不管用了，而且镇痛药剂量过大带来的副作用比如呼吸抑制，在没有高级生命仪器支撑的情况下（比如气管插管/呼吸机这种）也会危及生命。这是一件很令人难过的事情，因为病人一直在疼痛，却没有更好的办法帮助他们，会疼得几天几夜睡不着觉，最后在昏迷和仓促中离世。疼痛安宁科是伟大的科室，是这些弥留之际病人路上的驿站。,3058
安宁科，比儿科更不挣钱。哪个院长决定办这个科室，就是魄力啊,2499
我们课题组正在探究临终关怀与哀伤督导！竟然让我刷到了！拍的很有感触！,1976
"ICU，24岁，真的好年轻。肺有问题，插着呼吸机说不了话。家属来探望，最后一面。他妈妈哭着问他“儿子能听到我说话吗？”病人一个劲的眨眼。又说“你觉得自己能好起来吗？”病人眨得更用力了。妈妈哭崩溃了瘫坐在地上，爸爸和大概是叔叔吧也在后面抹眼泪。
然后我下班走了，第二天看记录当天下午拔了呼吸机，两个小时的挣扎后宣告死亡。记录还详细描述了血氧如何下降，呼吸如何由快变慢，最后失去生命体征......
不能安乐死太可怜了，就那么晾着，一点点承受窒息，一点点走进死亡",1581
