comment,like
up是不是十二月十四日下午上的山呀 我下山的路上好像看到了你[脸红],1409
"张三丰：我与郭女侠缘至何日？
算命的：800年后
张：我俩能活800年？
算命的：不是，800年后有个姑娘上山通知你别等了[滑稽]",852
小楠瓜是个很性情感性妹子，这个文案很不错，我听了好几遍。,748
"这篇也很强！
一篇峨眉，一篇武当
在下愿称破站最强",549
人不能吃得太饱 吃饱了就不怕冷 不怕冷就乱跑 乱跑就想吟诗,449
"我夏天去爬的武当山，感觉武当山不是太子就是圣旨，有些世俗，所以写了这首：
老子五千言，总是觅无相；
踏道两千阶，却在奉君王。
君王既崇道，自当少皇榜；
何必万万钱，修得泥身像。",368
"张三丰瞧着郭襄的遗书，眼前似乎又看到了那个明慧潇洒的少女，可是，那是一百年前的事了。”
                      ——连载版《倚天屠龙记》",339
看见up，就像看见当年的自己。当年文思满溢，可以为喜欢的女孩写一整本诗集，在老街昏黄的灯光里，悄声念与她听，满眼都是她翘起的嘴角和眸底的星河灿烂。现在却只剩下独自和生活对线[呆]up加油，衷心希望你的将来充满诗意，不会像我现在，只剩下欲说还休，欲说还休。,245
课代表突击检查[OK][OK],189
"云蒸霞蔚起武当，仙气飘飘入人间。
青山绿水抱仙府，瑶池琼阁映云端。
仙境天台临世界，灵山福地赏神仙。
烟雨笼罩武当峰，仙韵缭绕梦中游。
仙人指路登峰顶，云霞相伴步仙踪。",99
小🎃，尽情地释放你那该死的魅力吧！[爱心][爱心],51
背影有多潇洒，回来拿手机就有多狼狈，手动狗头,51
加油，奥利给，哈哈哈哈哈,50
你的形象挺好的，粉丝量和浏览量也不错，你可以试一下跟企业或者其他个人合作，拍一些其他的。比如跟我合作，去民政局那边签个合同，然后日常记录一下我们的日常生活分享给网友，你会大火。[妙啊],39
姐姐怎么知道我刚从武当下来，可惜没有碰到王也道长，不过碰到了猫猫道士[tv_调皮]路可滑，差点被留在了武当山，当时爬到一半的时候下雨了，再继续爬就结冰了，给我差点滑下去，赶紧买了一个冰爪！[tv_笑哭]人生本来就是玄而又玄的，临时起意去武当问道，遇到了很多有趣的人，红尘本是无情道，世间红尘路，多少入道人？开心的是，我找到了我想要的答案[tv_点赞],22
"君宝 我知你等了百年
转眼冬来天又凉
山中尘世两沧桑
此番折返应还愿
剑步轻回访武当
过平芜 见大厦高墙
寻野渡 看烟波微茫
望长江不似长江

感觉整个世...",5
此刻，武当山太和宫门前空间微微波动，一位男子踏步而出。周围扫雪道士竟无一人发觉他的存在，这男子一身白衣，面冠如玉，似二十年华，但那一双开阖的眼中却有一股难掩的沧桑！只见他抬手轻点，一抹光华直射下山人群中一位少女。几息后，这男子摇头轻语:“罢了，终究不是她，真有轮回存在吗？”说罢抬脚虚空一踏，无声消失在风雪中。,4
写的好好。但是如果只在视频的开始，中间，结尾放三首，那我觉得是妥妥的才女。但是全篇都是，有点小尬，有点为赋新词强说愁了。换李白来也不会念一路诗吧。,4
7号和朋友夜爬武当看日出，从黑夜到白天紧赶慢赶还是没在日出的时候赶上金顶，不过山腰看到的日出也很美了，刷到up的作品发现雪后的武当也是别有一番意境，希望下次有机会冬日再登武当看看。,2
峨眉去了女侠，武当来了真人,1
