comment,like
太经典了，一个室友分手发了一句“天气变冷了，我们也是”回来就给我们逮着喊“冷少”,16267
中华文明具有突出的连续性，从根本上决定了中华民族必然走自己的路😀,5943
……毕业聚会还在被吵笑[笑],4797
你们应该是四人宿舍吧，为啥一直只有三个人出镜，是那个人不合群么[doge],1892
大一我穿了件带the shy签名的衣服被喊了四年的the shy[撇嘴],1753
笑死，我以前也有一把这样的自动伞，直到它也跟视频里这把伞一样飞了……,1744
高中时发了个戴蜘蛛侠头套的照片  现在大学毕业了  每次聚会吃饭还叫我蜘蛛侠[微笑],1736
"我很多游戏或者软件的昵称都叫“躺摆虎”，既简单好记，又不失幽默风趣，更重要的是符合我的人生态度[doge]
        大一刚开学的时候沉迷于apex，那时候喜欢外放打游戏，有一次进游戏一个队友，而且是女的直接在麦里喊：“躺摆虎有麦吗？”游戏声音我开的比较小的，但她这句话的声音贼大，整个寝室的人都听到了直接社死[笑哭]
        后面我室友都叫我躺摆虎了，搞得我的名字都没记住，后面甚至有过这样的对话：“诶，躺摆虎，你名字叫什么来着？”而且不是一次两次问这个问题了[笑哭]，而且我室友还时不时玩“躺摆虎有麦吗”这个梗，也算是独属于我们寝室的梗了。
       现在大二了，但还是有两个室友孜孜不倦地叫我躺摆虎，也不知道现在他们记住我的真名了没[妙啊]",1624
图片里有本叫格局的书[笑哭],1579
这就是我从来不发非主流文案的原因[微笑],1475
"我之前发过一个说说回忆我初恋男神
“怎么能释怀呢，我只有回忆了[委屈]”
第二天我朋友：我～只～有～回～忆～了～[鼓掌]",1407
怎么没看到汗水哥，原来在没人看到的地方开始流汗啦[doge],1280
最后一群人转着太抽象了[笑哭],1193
这就不得不说上次我朋友的朋友圈了,1076
想起室友深夜emo发的“我是爱情的逃兵”被群嘲，哈哈哈,963
怎么没有刚门特写[doge],927
亲身经历[无语],847
我发了个这个，他们现在叫我刀哥,515
跑完步很爽，一边回宿舍一边发癫跳舞💃🏻，被好兄弟全程录像发出去了，得赐雅号“舞王”，伴我至毕业[辣眼睛],374
你猜他为什么每次都在晚上拍[脱单doge],341
太抽象了，怎么不是卖伞广告[星星眼],318
"初中的时候发了一个QQ动态。
那些杀不死我的，只会使我更强大。然后第二天去班上，玩的好的朋友见到我就说，那些杀不死我的只会使我更强大，还伴随着这种表情[滑稽]我当时就[灵魂出窍]",272
哈哈哈哈哈男生发朋友圈真的会这样吗？哈哈哈哈哈好好玩[doge],217
不知道为什么，突然想起了《笨蛋、测验、召唤兽》,180
[捂脸],163
我的id在哪里都是Yimoli，日日夜夜是在一个QQ群里的玩笑，去年群里来了个新人，他逢人就叫大佬，叫我的时候他自动屏蔽了Yi 就叫我茉莉大佬，后来群里人都叫我茉莉、茉莉姐姐、茉莉姐[笑哭]，再然后我就发了个说说吐槽了一下茉莉姐姐这个叫法，第二天学校里都有人叫了[辣眼睛],137
"身边已经有很多人遇害了[doge]
落差哥
完美哥
开心哥",133
太经典了，一个室友分手发了一句“天气变冷了，我们也是”回来就给我们逮着喊“冷少”[兔年],114
我也是这个伞，有一次去食堂的路上，我想撑开，结果伞飞出去了，所有的人都在看我，我真的想[灵魂出窍],83
所以我一般发文言文的，或者直接写诗写词，再不就是哲思小论，结果还引起了导师的赏识[tv_doge],70
我真的有这种一按就弹出去的伞[微笑][微笑]，我只是来网上找乐子，不是照镜子,55
哈哈哈哈哈哈两个月前舍友还发了一个没有人比得上我记忆里的她，即使是她本人也不行，我们现在还在喊他回忆哥哈哈哈,48
我高中就是走在路上一按按钮，伞就飞出去了。冒着雨捡零件的样子真狼狈[妙啊],34
我草，我喝牛奶的时候正好看到伞飞出去了给我笑喷了[生气],34
果然，错误的选择要用千倍的痛苦来还啊[doge],32
以前发过一个朋友圈，我学兽医的，总有一天我要把嘲笑我的人牛牛割下来，第二天我就变成噶牛战士，直到现在还在叫,29
我一个女的也是朋友圈高强度选手，但是我整天都在朋友圈想着怎么整活和搞笑，从来不半夜发emo文案，就是知道发一句如履薄冰第二天我就成薄冰姐了，我真羡慕那些每天定时emo的人，都没人阴阳他们吗？还是他们发的没人看（。）,24
伞哥裤子和夹克哪买的急需球球了好好看,24
昨晚感慨初中初恋，发了条“我的青春早结束了”今天喜提青春哥[辣眼睛],22
