comment,like
退一万步来说，不能马上就更新吗,10029
好漫长，好孤独，还要多久...到1.6(´；ω；`),9735
"菩萨蛮·风柔日薄春犹早
【作者】李清照 
风柔日薄春犹早。夹衫乍著心情好。睡起觉微寒。梅花鬓上残。
故乡何处是。忘了除非醉。沈水卧时烧。香消酒未消。",8714
这个小糕点真的很可爱！米哈游真的不做糕点或者那种叠叠乐周边吗！,8566
还有一年就能抽阮梅了，大家加油啊坚持住[墨镜][墨镜],7153
搞不好天才俱乐部一圈看下来最“傲慢”的黑塔反而是最人性化的[笑哭],6902
所以阮梅的故乡是仙舟吗，提到故乡的时候看到了仙舟的鱼灯怪[思考],5960
"群里真实对话：
A：最让我震惊的是前六句格律全是对的，薄是仄声没问题[哦呼]
B：这首词就是李清照原作[OK]
A：对不起，我是xx对不起[笑哭]",5422
梅猫饼和狗袋[doge],3478
你来啦，十连满命的开拓者,2663
"普通科幻片场:实验品失控逃脱，变身大逃杀boss，现场无人生还
阮梅片场:老弟你终于失控了啊，我养你这么久总算给点反应了，别～害～怕～",2277
"风柔日薄春犹早，夹衫乍著心情好。睡起觉微寒，梅花鬓上残。故乡何处是，忘了除非醉。沉水卧时烧，香消酒未消。
宋代·李清照 《菩萨蛮·风柔日薄春犹早》",2245
弹幕里的“梅猫饼和狗袋”笑死我了！天才俱乐部第86席就是你了,2087
我有时在想，开拓者常常在待机动画里玩手机通关。那ta在那时候是不是也算是一种“打phone计关”？,1186
阮梅要是哪一天一时兴起，把繁育和贪餮一结合整出一个泰伦出来就麻烦了。[笑哭][笑哭],960
这地我熟啊（x）[妙啊],914
阮梅几乎是最可怕的那种人，就是真正的把你所了解的一切看破的，而且她的野心大的吓人，而且她的表面又很正常，可以说算的上米家游戏最令人恐惧的角色，多托雷和奥托一个坏的明显一个目的人尽皆知，阮梅真的是正常的发邪,836
对，就是这个眼神[喜欢][喜欢][喜欢],647
笑死了，继冷门诗人以后出现了冷门词人,215
阮梅弹的，是阮！不是琵琶！[难过][妙啊],137
玩了七八年米家游戏，阮梅这个建模算得上极少让我感觉第一眼看去就非常惊艳的了，颇具东方美人的那种气质，有几分俏丽妖娆，又有几分淡雅温婉，明眸皓齿、温润似水，不得不说，实在是让人为之眼前一亮。[tv_doge][tv_doge],128
阮·梅博士在PV开头念的正是易安居士南渡之后于宋高宗建炎三年（1129年）所作的一首《菩萨蛮》。上阕仅用两句便把南渡前后生活境遇的对比描写无比凝练，下阕更是将思乡之情寄于醉梦之中，读完使人恍惚惆怅。联想到之前的千星纪游PV和这次具有仙舟旋律BGM，阮·梅博士的家乡会是仙舟吗？[思考][思考],119
想当阮梅的修勾的，这边排队拿号，一个一个一个来，不要挤不要插队[doge],107
无内鬼，来点nga笑话[滑稽],65
中式古典美女冰辅助要打斗高潮和激情的音乐的你纯粹是个山猪吃不来细糠的（以下言语太过肮和激烈不予显示）,58
看评论区挺多人觉得这pv不好，挺意外的，因为我和几位后期同事今天中午看后都觉得不错，探讨其中一些效果是怎么实现的，这pv的质感很高了。看大家的不满主要集中在音乐和人物动作展示上，那就是觉得记忆点少了，音乐不够劲。这点确实，我原先想的是音乐可能会更偏古风乐器一点，但提琴占比也很多，可能想展示角色身上的中西结合的特征吧。老实说，元素啊、音乐配器啊这些都是ip部门考虑的，单从后期层面，我是觉得运镜和氛围渲染都很到位，肉眼可见的下了很多功夫。说是常驻水平大可不必。,40
终于轮到我了帕！[hanser_滑稽],40
所以说跟这种人讲东西，头痛的一批，我知道都喜欢燃的爆的，所以一旦有一个风格不一样的，就是不用心吗？,29
我们惊婴论坛已经说了，李清照的诗是口水诗，太尬了[墨镜],29
你们怎么知道我吃上阮饭了[脱单doge],15
正好生日当天抽[脱单doge],14
嘿嘿，阮•梅赶紧来我身边[花丸晴琉_喜欢][花丸晴琉_喜欢],10
王虫：我亮相了，下一秒，我成标本了。[大笑],5
明天一定是命中注定[脱单doge],0
