comment,like
"这次的故事....怎么说呢
说娟和绫乃残酷无情呢，但是看到后面确实有点被感动到
不过我觉得万恶之源果然还是娟吧，娟对绫乃的爱真的很扭曲，为了绫乃杀了自己的父亲，为绫乃找“解药”的姐夫，间接害死了主角的母亲，但也说不清楚娟喜欢的到底是绫乃还是只关注自己一个人的“绫乃”呢
（所以你两一开始就在一起不就没后面这么多事了吗（）",7694
绢的情感一直太病态了，不管是对佐一还是自己的姐姐，整个故事最心疼绫乃和被杀的父亲……,5495
可不可以理解为最后能够站在阳光下的绫乃从以前那只只能被关在笼中的家蚕终于变成了野蚕，她也许恢复了神智，也许终于释怀，飞出牢笼，也放手让最爱的人离开,4879
绢是真的有毒啊，她这就是为了一己之私，害了姐姐，杀了自己的父亲和丈夫，害死了结，包括凑，她应该也根本不想见，虽然说如果绫乃一开始就和绢内部消化不要去祸害任何人很好，但如果绢这个人一开始就根本不存在，不是就所有人都能得到幸福了吗嘻嘻,3344
"那个鬼不是不能见阳光吗？最后是站在阳光下了吧
，意味着什么？",2344
有个官方整活结局，主角被UFO接走了，绫乃还挥手告别了[笑哭],1867
我觉得其实用茧姬的故事作为线索很有趣。。。。因为故事里面的妹妹就是因为嫉妒所以害人，完完全全的恶毒。我觉得其实这也是隐喻绢对姐姐的情感，就算没有佐一也可能因为别的原因害人。所以可能我觉得这也不算病娇。。。。就是完完全全的恶人不想让姐姐恢复原本的容貌，就算理智会丧失。想扼杀掉姐姐可以回归到正常生活的一切可能，死了都不放过她,1544
"这游戏一共四个结局 一个是视频里的 主角忘记一切 选择隐藏身份成为人类 蚕妖受到致命伤之后就再次结茧 变成原来的蚕妖本体 主角奶奶的姐姐应该就是之前在山上和这种东西融合变成的怪物 
二就是主角放过被压在石头下的奶奶姐姐 和父亲断绝关系 继承了奶奶的事业 继续喂养怪物
三就是找到一个隐藏钥匙 打开一个隐藏房间 找到了奶奶父亲留下的 虚无 虚无能让怪物变回人形 同时让奶奶姐姐的灵魂消散 但最后奶奶姐姐的身体还是遵从本能把男主杀死了
第四个结局是男主带上一个隐藏帽子 通过一个有UFO符号的壁橱去到院子里一个有麦田怪圈的地方 男主被UFO带走（这个时候奶奶的姐姐也会带着帽子和男主挥手告别 如果之前你捡的鸡蛋没吃 会孵化出一个小鸡 把小鸡放出来 带到麦田怪圈这 小鸡也会一起被带走）
彩蛋 如果你一开始把院子里的三个坤坤杀死 会有一个超大型坤坤无视地形追杀你 镇上电线杆上有个电话号码 打过去会触发一个都市传说 人偶在每次打电话之后离你越来越近 最后到你背后（以上都是个人整理 有错误请随意指出）",1355
奇怪，并不感动呢，始终无法理解妹妹的做法，如果姐姐存在理智知道妹妹杀了那么多人不一定回原谅妹妹，感觉妹妹并配不上姐姐的感情。,1240
姐姐对妹妹是真的爱的深沉了，但是娟，即使到最后，我也不认为她真的爱她的姐姐，她只爱自己，她病态的依恋着姐姐罢了,975
