comment,like
看到一个评论，短短一分半的视频竟然比一晚上的春晚味道还浓。[笑哭],24473
给我听哭了[大哭]有种重回08年奥运的感觉。才发现都这么久了。感觉还是很历历在目,9018
春晚看后又撤回个节目[笑哭][笑哭],6675
年轻一代人的民族自豪和国家荣誉感是毋庸置疑的，只是在现实的轮番击打和生活的疲于奔命中显得有些力不从心了[笑哭],4941
同志们，进京证还是要办的啊,2522
好温暖，像在电视上第一次听到众明星合唱的北京欢迎你～～,2484
真希望b站自己除夕也搞晚会，不用明星，就素人up主们，感觉比春晚好看[笑哭],2379
说真的，每次emo我都会看看北京欢迎你的MV，不知道是童年滤镜还是近年的对比，那段一去不复返的时光好像被镀上了金，在记忆里闪闪发光[大哭],1669
下次合唱带上@英国秀才,1640
很喜欢北京，喜欢故宫、北海公园、天坛，喜欢他的历史悠久，但是太遥远了。他深刻告诉我，有些事生下来没有就一辈子也没有,1209
我在异乡已经听哭了，我想我的黄土高原我想我的陈醋我想我的劲道的削面，我想我的家乡。,951
