comment,like
大禹让帝位变成了父传子，再也没有有能者居之了,363
大禹让帝位变成了父传子，再也没有有能者居之了,363
这个系列发第一期时我就说过，不是真正对历史故事感兴趣的观众不会追番的，播放量在逐渐变少，但视频真的做得很好，讲的也很好！必须点赞投币支持！,13
"让位这招老蒋就用过三次！
特别是1928年这次，蒋介石受汪精卫、胡汉民、孙科联合排挤，只得宣布下野把位置让给孙科，暗地里却要手下亲信阳奉阴违。结果孙科一没有钱二也调不动军队，根本做不下去，只得把老蒋又请回来！太特么像了[笑哭]",3
为什么会这么巧，我打开B站就是为了看up主有没有更新，结果第一个视频就是。,2
本来也是半个家天下吧。就是儿子里成了在皇族里,1
其实，对于尧舜禹三代禅让传位的怀疑，以及有关汤武革命的批判，都是后世人吃饱了饭很无聊的闲事。尧舜禹三代的禅让，在古文的记载上，明明告诉我们是“禅”，是“让”，已经很明显地说出“禅”，就是退位递补的意思。“让”，就是让送的意思。既然又让又禅，其中多少有些过节，但在过节当中，毕竟很坦率自然地把自己一手所掌握的天下权位交出去，并没有恋栈而不舍，也没有交了以后有怨恨的，这就不是一般常人所能做到的。他们所以能够如此做，当然道道地地可称之为圣人的行为，又何必多此一举，用后代世道人心的不古，而反证古人也必如后人的勾心斗角，而且是必须要把它拉到和自己当代同样的坏才算是合理？这岂不是读书人思想上的癌症，是多余的致命伤吗？ ——《孟子旁通》,1
捡到宝了，这么高质量,1
感觉很多时候一个人列述古人的事时并不是为了讲述历史，而是想利用自己所讲述的“历史”来给自己的观点增加论据，所以才有奇奇怪怪不同版本的史料传下来,1
上古时期史料缺失太多了[笑哭],1
