comment,like
[笑哭]杰伦真的身边拉垮的朋友太多了，优秀的人真的要跟优秀的人在一起，哪怕吵架，意见相左，最后总能在思想上碰撞出耀眼的火花，完成优秀的作品。太照顾身边的旧朋友，只会让自己逆水行舟……,10629
"这个鼓真的比原版好多了，嗓音真的好年轻，编曲也丰富了很多，多了一段brige,好听，原版感觉像是写了一半，草草结尾，但是up弥补上了，但是总感觉差了那么一个爆点，不知道如何形容，总觉得意犹未尽",5713
应该想办法让周董听下这首这个版本的[微笑][微笑],4482
还能再改的 因为原曲是偷懒只写了4小节不停地复制变化粘贴 如果要还原年轻时意气风发的杰伦 可以再丰富一些多些变化 升华一下主题旋律[打call][脱单doge],2731
上架吧  这是我第一次认为超越杰伦原唱的歌,2579
比原曲好听多了，但我想说这歌依旧报听[doge],2205
最后一段真的唱出了所有Jay迷的心声，我听的时候也总觉得最后一段少了什么，你这最后一段瞬间让我回到了十年前，虽然up从来没有正面评论过杰伦最近几年的作品，但我从你改编的方向还是能看出你更欣赏那个曾经的活在自己fantasy的周杰伦。,2158
你一声令下，我们就拥护你当新的周杰伦,1110
其实你才是杰伦，他是夏洛,930
杰伦整天一堆人围着他转，围着他夸，导致他现在越来越自负，越来越敷衍，说的好听一点就是就是有个性，生人的建议他是听不进去一点的，他的性格里就是那种大男子主义，他的掌控欲很强，无论是在感情上还是创作上都可以看出来了，所以他身边的人都很“听话”，而往往在这种环境待久了反而会害了他，真的很败歌迷的好感，上次新加坡演唱会都被骂惨了，下一次反而老实一点了，真希望他能做出改变，能听得进去别人的意见，年龄大灵感不足更应该多与业内的专业人士多多交流合作一下，集思广益，不要老是待在自己那个舒适圈了。而他力捧他身边的那些朋友，但凡他们争气一点，真的有东西的话，也不至于捧了十几年都不红，还是得靠老板来养活他们。我是十几年老粉了，话虽然很难听，但这是我一路看过来的心得。叠甲:批评不是恶意，而是真的恨铁不成钢。[捂脸],532
耳朵舒服了点，但这歌没记忆点，演唱会中场休息上厕所时放吧,491
换个编曲人，换个制作团队，把杰威尔垃圾公司卖掉换个靠谱点的宣发公司，跟身边那些天天只会尬夸的朋友绝交，跟昆凌分居一段时间，把钱交给叶妈保管，自己带几百块钱买箱泡面住录音棚，身边就留个钢琴，待一年，神专就有了。[doge],453
编曲果然还是得用点法力的[时空穿越表情包_吃瓜],311
感觉原曲的水平拖了up的改编 这是可以说的吗？,260
周董说了，有谁cover可以艾特他，放心去吧。,27
我曾经相信周杰伦的确是音乐的皇帝，但我没想到后来他会主演《皇帝的新衣》，真把自己当皇帝了,26
周杰伦现在的作品最大问题，在于编曲和和弦走向的单一化。早期他自己大规模参与编曲的作品里，和弦的走向很多样，采样也很有创意，编曲层次也很丰富，但是在床边故事这张专之后真的很难看见了。,19
"@king金鑫-音乐制作 还是有人去ins上骂周杰伦的,还提到了鑫天王[doge]",17
"驯鹿的响铃
和雪花的相遇
当作是我对你离开描绘的旋律
柴火写了序
暖和童话的过去
远方的烟囱冒着烟
该不会是我的卡片
那是我让圣诞老人捎去的想念
壁炉的窗...",15
@阿张RayZhang 张哥我想听你点评下这个[脱单doge],4
绷不住了，周杰伦这次被喷不冤，有人扒出来了，不但旋律复制粘贴就算了，连人声也复制粘贴。第二段和第一段完全一样，所以才让杨瑞代代唱一小段做区分，周杰伦已经懒到这个地步了吗[捂脸][捂脸][捂脸],3
