comment,like
以前小时候都不敢看黑衣组织出场集，琴酒一出场压迫感能给我压的做噩梦，结果现在看到黑衣组织就想笑，这是怎么辉石呢琴酒[哦呼],9805
"最喜欢的一集
水无怜奈：你告诉宾加潜艇的事了吧
琴酒：或许吧[歪嘴]",9744
"伏特加CV：柯南和灰原哀彼此是绝对不能失去的存在。
伏特加：我确实是个柯哀党
种田.jpg",4552
"“你通知宾加了吗”
“我记不清了”",4093
"伏特加：大哥说要去抓那个女孩。 
波本：哈哈哈，我不去。 
基尔：去xx的，我这辈子什么时候去过！
贝姐：我也要违反琴酒的命令！
就这样，琴酒独自驾驶着老爷车向侦探事务所做决死的挑战！",3974
在电影院真的看舒服了，本就是看乐子的，酒厂那几个的画面，电影院里面都知道全是卧底，酒厂那哥几个一出来，全电影院都在笑，水下“人工呼吸”那段也是在起哄_(:з」∠)_,3854
现在感觉酒厂已经是谐星定位了，几个人一出来我就想笑，尤其是伏特加波本基尔贝姐几个人在一块发现宫野志保、琴酒看到贝姐伪装的志保认为系统不可靠、琴酒搞内斗阴了知道工藤新一身份的宾加的时候，笑死我了[笑哭],3673
正经讨论，贝姐按七个孩子电话号码通知给BOSS然后决定毁掉太平洋浮标，应该就是都是因为吃过药了，BOSS现阶段肯定是有特殊身份潜伏，不能被这个对比系统检测到，之前想利用主要是用的那个黑进AI识别系统就可以把组织被拍到的痕迹抹除掉，现在发现多了这个老若识别就不一样了。贝姐就不说了大家都知道她外表没变，所以说是潘多拉的魔盒，这方面倒是没啥逻辑问题,3197
"不得不说，m26依然是充满柯学的一集啊【旺柴】【旺柴】。包括但不限于核动力滑板追越野车、柯导在机密设施逛街、阿笠博士掌握核心科技、在水下几十米刚潜艇再逃生……
    不过角色方面，日本战狼没太多表现；琴爷压迫感还是那么强，但后期貌似被强行降智了；贝姐依旧护崽；好不容易出现的真酒又被琴爷送走了（话说酒厂还有多少真酒啊，天天就琴爷这苦逼中层干活【破涕为笑】）。
    这部剧场版可以说是柯哀党狂喜了，几个镜头确实很有感觉，新兰股暴跌，乐子人狠狠看热闹【旺柴】【旺柴】。不知道下一部剧场版会不会给小兰多些戏份补一补，就看73老贼怎么处理感情线了。
   整部剧最绷不住的是秀一的一句台词“保护日本不受危险，不也是驻日美军肩负的职责之一吗”，这句话一出，整个影院都充满了快活的气氛【旺柴】【旺柴】。我单方面宣布，这是本部剧场版设计最优秀的台词。",2932
"看之前：很激烈啊，各方的争吵很激烈啊，还好我不站队
看之后：Rye
               Bourbon",2877
