comment,like
退一万步来说，不能马上就更新吗,9119
好漫长，好孤独，还要多久...到1.6(´；ω；`),8697
这个小糕点真的很可爱！米哈游真的不做糕点或者那种叠叠乐周边吗！,7197
"菩萨蛮·风柔日薄春犹早
【作者】李清照 
风柔日薄春犹早。夹衫乍著心情好。睡起觉微寒。梅花鬓上残。
故乡何处是。忘了除非醉。沈水卧时烧。香消酒未消。",6663
还有一年就能抽阮梅了，大家加油啊坚持住[墨镜][墨镜],6429
这位可是崩铁里最可爱的角色，毕竟她是软（阮）妹（梅）[doge],4362
最后那一句话看来，培育出的虫子，这种位格的生物对她来说并没那么重要，只是个研究样品罢了，眼神和语气里里温柔中带着某种高等生命对低阶存在的漠视和不屑，我只能说不愧是直视过古神还能开智的狠人，温文尔雅但绝不可小觑，她看生命的视角已远超普通人,4065
所以阮梅的故乡是仙舟吗，提到故乡的时候看到了仙舟的鱼灯怪[思考],3278
梅猫饼和狗袋[doge],3238
"群里真实对话：
A：最让我震惊的是前六句格律全是对的，薄是仄声没问题[哦呼]
B：这首词就是李清照原作[OK]
A：对不起，我是xx对不起[笑哭]",3062
你知道阮.梅在今年过年怎么取暖吗？答案是和黑塔螺丝咕姆一起烧柴烤火。因为他们都是“添柴”俱乐部的。,2885
搞不好天才俱乐部一圈看下来最“傲慢”的黑塔反而是最人性化的[笑哭],2599
你来啦，十连满命的开拓者,2322
在看什么呢？这位即将十连满命阮·梅的小伙子[脱单doge],2304
"风柔日薄春犹早，夹衫乍著心情好。睡起觉微寒，梅花鬓上残。故乡何处是，忘了除非醉。沉水卧时烧，香消酒未消。
宋代·李清照 《菩萨蛮·风柔日薄春犹早》",2201
"woc，最后一句话吓到我了……有股子你家清冷疏远优雅博识但挺温柔的大姐姐突然微笑着淡淡的口出狂言说我收留你就是为了让你当我的研究材料，研究完了你就自生自灭吧/研究完了就给你噶了，那种毛骨悚然的感觉，有种她骨子里十分的高傲，研究生命又想要掌控生命的那种平淡的疯的感觉
不过天才俱乐部的天才在咱们庸人看来确实基本都很疯就是了",2148
"忽闻阮声回廊，雪落枝梅，帘外有暗香。
阮·梅我来了！",1984
我这名字都起好了，你就带我走吧[给心心][给心心][给心心],1585
弹幕里的“梅猫饼和狗袋”笑死我了！天才俱乐部第86席就是你了,1384
我有时在想，开拓者常常在待机动画里玩手机通关。那ta在那时候是不是也算是一种“打phone计关”？,1019
"普通科幻片场:实验品失控逃脱，变身大逃杀boss，现场无人生还
阮梅片场:老弟你终于失控了啊，我养你这么久总算给点反应了，别～害～怕～",1006
终于到我了[星星眼][星星眼][星星眼],897
这地我熟啊（x）[妙啊],858
外表这么温婉的姐姐居然能培育这么恐怖的虫子，这反差感挺强的。,769
阮梅要是哪一天一时兴起，把繁育和贪餮一结合整出一个泰伦出来就麻烦了。[笑哭][笑哭],725
"「唇齿最为敏感，糕点要评得上筹，只要一小口的机会。」
「我偏爱鲜果花木等时令原材，定格在片刻的生命仪态，更易引起多巴胺反应。」

中文CV：
阮•梅——张文钰

日文CV：
阮•梅——大西沙织

英文CV：
阮•梅——Emi Lo

韩文CV：
阮•梅——윤여진",697
"阮梅赋
明天更新心情好
睡起觉开门
阮饭干饭人
黑塔空间站
球球别再歪
钱包总会枯萎
琴音周而复始
心意本质如一
有时候
不抽就是等梅
背包里的每一张黄票
无论何时下池
终会有等来的那一天
别害怕，至少你们
人人都有梅好的明天[脱单doge]",651
这里里外外的信息怎么给我一种阮梅最后会把自己整成新的繁育星神的感觉。。。你也要当虫群之心？[doge],597
对，就是这个眼神[喜欢][喜欢][喜欢],580
