comment,like
"“我的头好痛啊”
“又摔了一架飞机”
“这是第几架了”
“已经数不清了”
[doge][doge][doge]",2405
你怎么知道（[妙啊],1839
站起来呀，加坦杰厄[委屈][委屈],1668
这就是怪兽视角，飞机的大小吗[doge],1489
这个[doge],870
这气动竟然能飞起来,853
[doge]能做过会飞的迪迦吗？,774
我也是用纸盒做的，马克笔上色[吃瓜],610
这个！安排一下！,589
我在九良良岛上空，这里一切正常[OK],482
"视频简介:
图纸链接： 链接见视频简介  
提取码：mjzw 

BGM：
奇迹再现
矢野立美 - 蘇る巨人 ＜M-3,M-11＞

◆制作设备
xTool激光切割机，拓竹X1CC打印机
材料：4mm瓦楞纸/5mmkt板/3mm椴木层板
动力系统：70mm涵道，80A电调
电池：6S 75C 4500mah

录像 ：SONY A7C /SONY FX3 /TAMRON28-200
iPhone 14 Pro Max/Insta360 Go2

bilibiliAI视频总结：
一个人设计制作了一架胜利飞燕1号遥控模型，并进行了试飞。视频中展示了制作过程和试飞结果，包括使用激光切割机制作模型、模拟风洞测试升力、重心等，以及试飞过程中遇到的问题和修复情况。最终，制作了四架胜利飞燕1号模型，其中第三架使用德国快递箱制作，非常结实，但重量偏重。视频最后询问了胜利飞燕2号的观众需求。
	制作胜利飞燕一号遥控模型的过程，包括制作材料、制作步骤、试飞经历等。
		0:01 制作胜利飞燕1号遥控模型，使用纸箱制作，打印图纸，激光切割，拼接完成。
		3:23 模拟风洞测试，起飞失败多次，最终成功。
		5:55 飞机遭遇强烈电磁波，改用手动操作，最终失速。
	胜利飞燕一号的内容,并询问了胜利飞燕二号的观看人数,表示感谢支持并期待下次再见。
		7:30 创作过程和内容总结
		7:40 感谢粉丝的支持和留言",247
真要纠正的话胜利飞燕一号机的推进装置应该是机翼两边中间的只是收纳盒[doge][吃瓜][滑稽],227
飞燕一号是我在网上唯一能看到实物能飞的奥特曼飞机（不主动搜，纯靠推荐），同时也是最帅最耐看的飞机,200
经济基础不允许我玩飞机,168
所以安－225呢？,134
up下次可以试一下梦比优斯的凤凰号，那个肯定难不倒你们吧？[doge],78
好奇想问一下，核心飞梭的结构能科学起飞吗[星星眼],68
力大砖飞,63
[doge]不会炸的胜利飞燕号是没有灵魂的,57
飞燕有了，亚特迪斯号还会远吗？@魔界造物 @魔界航模俱乐部,50
"大古:操纵杆失灵了
新城:你放开我来
大古:我已经放开了
新城:大古！！！好像还是不行呀
啊—— 噗通（落水声）[doge]",48
"不费铁，不焊接，只需几步就可以做出胜利飞燕一号
你，也可以做到！",47
[妙啊],44
"胜利飞燕图纸链接：https://pan.baidu.com/s/1D2ptaUatpp3l003YZvZWRg 
提取码：mjzw",43
这里为什么不封上，这风阻多难受啊,36
已投币，阿婆主，有图纸吗[doge],27
"低情商：摔了。
高情商：还原剧情",25
根据up简介，自己制作的话想了解下自己弄一个费用大概在多少？已知在所有材料都没有，需要现买的情况下。切割打印这种去找那种打印店的费用，有大佬了解的吗？胜利飞燕号真的好帅，还有那个戴拿奥特曼里面的那三架飞机,22
首先我不是航模方面的专家，但我还是要发表一下我的观点，在我仔细看你制作的四架飞燕出的问题经过长时间的思考后，我其实也不知道怎么回答，正如我一开始说的，我不是这方面的专家,18
大古 最终被 菜地怪兽 击落[大笑],16
视频播放完了，飞机都摔了好几回奥特曼怎么没有变身呀[doge],16
起猛了，梦里面飞燕一号照进现实了，还坠机了，为啥后面没有大古变身的环节,14
胜利飞燕炸机属于非常合理,12
这就是航模人的行动吗[doge],8
"看到弹幕里有人说希望up做一下eva的垂直起降飞行器。私以为是绝好的点子
赞同的来点个赞",7
3小时过去了，赶紧把胜利飞燕2号拿出来[doge],7
建议UP做昭和到新生代奥特曼飞机的全系列，看看是哪几个最难飞起来，我先投铬金切斯特一票[doge],7
多做点奥特曼里的飞机呗[doge],6
我想要看戴拿里面的合体飞机，可以在空中合体的那种[doge],6
顺手催更双发涡喷j16[doge],5
问个问题，理论上能不能做到剧中那种底部喷气来升起飞机的效果，要那种稳稳的甚至在飞行中能辅助飞机保持平衡的[doge],5
迪迦不是有两台黄色的飞机吗？,4
感觉可以加装一个水枪射击，这样就更好玩儿啦！[doge],4
"“又掉了一架飞机……”
“这是第几架了？”
“已经数不清了……”[doge]",4
不可能再造出比飞燕号性能更强的机种了[doge],4
太看得起我了,3
希望能看到能够打开武器盖的二号[doge],3
话说UP做过An225吗[doge],3
我小时候要是有这个在手，我能在小区孩子堆里横着走[doge],3
虽然但是，原汁是翅膀两边是推进口[doge]，不过也没法，毕竟是科幻,3
胜利飞燕号的诅咒在那给空间都无法摆脱[笑哭],2
[脱单doge]坠机率不够还原,2
碳纤维外壳、调整到合适的大小用徕芬的风机装底部、雨伞的玻纤做骨架、重量要是还行的话加锁止机构做后掠翼[脱单doge],2
大佬，还是整个雅格迪斯号吧，我想看你飞这个，已经三连预定了，就是没法截图，但我真的三连了,2
会坠机嘛？[doge],2
有没有懂得讲一下这玩意儿有击杀记录吗？,2
这个版本不错,2
博主来试试这个[doge][脱单doge],2
我们已经点击到8万,2
不一定非得1：1复刻，可以弄个进阶版，说好听是进阶版，说不好听就是跟飞燕号没有什么关联，只要外形涂装布局能尽量接近就行。,2
“我是新城，我在久良良岛上空，这里一切正常……”,2
这太强了，KT板也不贵，其实用KT板效果会好一点,2
这绿色的底色还特别像澳洲支部的潜水机，翡翠游鱼号,2
"0:46惊现纸艺大师
道具佬的回忆",2
起飞的时候差点就坠机，不愧是飞燕一号[doge],2
求量产，上链接[脱单doge],2
二号机的话，可能在机头部分要加辅助风扇或者机翼的吧，不然只靠两个涵道应该不好飞的。,2
梦比优斯的凤凰号也行,2
坐等 2号机啦，好期待啊！！！,1
3d打印太强了吧,1
[tv_doge]我想要看见盖亚的空中基地起飞,1
"泪目了，有生之年看到飞燕号真飞了
[tv_大哭][tv_大哭][tv_大哭]",1
能复刻超时空要塞的飞机吗？根感觉会好复刻一点[给心心][给心心][给心心],1
建议up把摄像头改到驾驶舱的位置，更有感觉[doge],1
