comment,like
固态水一如既往发挥稳定[OK],9834
这台词功底挺好啊,9002
液态冰也是冰！,3617
《染上恋爱了》《二十几岁碰爱情》,2553
把钱花在自己身上，才发现，钱真经花[呲牙],2492
开开心心看视频，突然叫到自己名字[笑哭],2424
这就是真正的艺术吗……,1965
说真的，一人分饰两角，要把握反应啥的还挺难的，给你个币吧[doge],1628
你猜我为什么不笑[微笑],1578
最贴合现实的一集,1326
对于纯爱战士来说，一切都是为了享受而已，生活又不是只有男女关系，有更好，没有也可以，这又不是强制品。,1131
我差点染上恋爱，然后被女方搞成友谊的小船，我差点变成舔狗，她很温柔的拒绝了我，现在我心特别舒服，如同重返天空的鸟儿，为自己飞翔[打call][打call],1090
谈恋爱的人最后都立了,711
你的王鹏是不是小学400m可以跑45秒,707
"心里想的那些谈恋爱的都结婚了，结果看到弹幕上面,有人说都变成蝙蝠侠的客户了，,想了一会儿,有点绷不住笑了。",589
谈完恋爱后发现一个人真的太爽啦[脱单doge],504
这是哪个牌子的手机呀，看后盖还怪好看的,316
多爱自己，没有硬实力的爱不会长久,308
连人都是p上去的，液态冰不会没有朋友吧[tv_目瞪口呆],271
"我的个人观点：
  遇是良人满是知悦，
  互联网所传播的感情观总是偏向大部分。而真正遇到喜爱的，能爱的，被爱的都是风运。祝福你[抱拳][抱拳]，希望你们笑意随心满家欢。",245
给自己花的钱，大部分都是能确定结果和价值的[微笑],216
演技台词都不错,199
神作,197
男生真的都这么认为女生吗？这也太可怕了。我觉得不是全部人这样吧。,186
兄弟们，我昨晚全款买了佳能r6二，加rf24105f2.8，现在在派送啦，好开心啊[呲牙],179
红棉袄，喜庆[doge],174
我不知该哭该笑，笑了我怕笑的是以后的自己，哭，不知哭的是不是自己的曾经,154
up主为什么要一人饰两角啊？是没有朋友吗[doge],124
好爽好爽这种被拆穿的感觉太奇妙了，惊讶 兴奋 恼怒，我维持二十多年的痛苦表演竟然被你这么轻描淡写的说出来了，我的情绪现在被你玩弄，太爽了哥再多说点,105
《不要当面送》哈哈,97
每次看视频。心里都很怀疑真的有这么大方的对象嘛，笑死,95
很符合标题[doge],94
