comment,like
我感觉犀利完全可以朝这种温馨聊天/讲故事的风格发展啊！虽然可能不是那么容易涨粉 但是真的会很多粉丝喜欢看 是和小潮视频风格不一样的那种[给心心],6536
那个煲仔饭换我能尴尬死哈哈哈哈哈哈我看视频寻思节目效果呢[妙啊],5591
有一次我们上音乐课，放了一个很嗨的音乐 然后我看我们班很多同学都在摇 我就学海皇的悲伤摇  摇完抬头发现大半个班盯着我。。,5277
"这期视频装扮圣诞的氛围好浓！一开始感觉有点小尬，但越看越觉得好温馨，就好像我也在team里是大家的一员听大家一边吃水果开故事会闲聊一样。看起来很快乐很幸福捏[星星眼]
犀利加油！！！爱看爱看，三连力！！！",4785
我尴尬的事是有一次过年的时候，我妈让我给所有老师都发一下新年祝福，我当时不会用群发，结果我给所有老师拉了个群……然后我很慌就自己退出来了，那个群没解散……[无语],4308
近期尴尬的就是本人24在地铁戴耳机看小潮视频，旁边坐了一个小学六年级左右的小孩儿，他应该是瞟到我在看潮t的视频了突然兴奋的把周围的同学都叫来围着我一起看，当时快成地铁孩子王了，真的是i人尴尬现场,4134
"犀利的视频尴尬地想让人发笑[吃瓜]跟其他人的视频风格形成了一种强烈对比
可能犀利不擅长搞怪，那就走真实谈心风格吧，在一群会做效果的其他人之间当真实怪反差感确实很吸引人了，就类似谈心，工作vlog和搞笑视频背后的故事[打call]",3307
"初一那会成绩还很好，下课趴着睡觉也没人管
那天我前桌死活不让我睡，后来我趴着感觉又有人扒拉我，下意识朝前面竖了个中指
然后我听见了我班主任的声音………",3175
"初中的时候晚自习下课因为人太多了不知道谁把楼梯的灯给按灭了
那个时候我在下楼梯 刚好是最后两个台阶 我以为只剩一个了结果pia一下一脚踩空 然后单膝跪地 跪在了一个逆流而上要上楼的男生面前
我：…
男生：…？
然后我还没反应过来的时候
灯亮了[藏狐]",2558
犀利能不能叫海皇更新[辣眼睛]已经两个月了,2111
有次和闺蜜去大学旁边的夜市，看见了卖生蚝，寻思买个尝尝吧，和人老板说了之后要付款。付款码找了半天没找到，一看，被前面的人挡住了。我看身高不是很高，想着可是能是小朋友出来买零嘴，就特别温柔的把手搭在他的肩膀上，轻声细语的说：小朋友让一下可以吗，姐姐付一下款。然后他挪开的同时回头看我，我俩对视后我才意识到那是一位中年大哥，嘴里还叼着烟。我当时脑子直接爆炸，都要扣出三室一厅了。,1452
晚自习睡觉，坐教室最后一排，头靠墙上，不小心把全班灯给关了,1425
学校拍照，摄影师说别眨眼睛，我听成让我眨眨眼睛，然后我就使劲眨眼睛,1162
"这期视频比较偏聊天风格，做了一下新的尝试。
大家还有那些无敌尴尬的事可以在评论区留言，点赞2W更新下一期。感谢关注！！！",1093
我小时候学美声那种民谣，要唱的那个歌有一个弹舌，然后我不会，最后终于弹出来一点点声，老师开心了，老师让我给大家表演一下，然后鼻涕chua一下出来了[辣眼睛],984
高中的时候上晚自习，因为白天考了一天试，然后同桌也没怎么吃饭，同桌就在晚自习的时候在削苹果，接着他问我吃不吃，我瞄了一眼后面就立马坐正没理他，然后他见我没理他就自言自语说了一句“不理我”，接着他又问我前桌要不要吃苹果，前桌转过来一点点就立马转回去了，然后我同桌又说了一句“奶奶滴都不理我是吧，那我自己吃”然后他就自己在那吃苹果，直到班主任的手机响了他才发现班主任就站在身后,979
好喜欢小潮team这种聊天类型的视频，光是看着他们聊天就感到很温暖[给心心][给心心],928
毕业回学校碰到老师，我寻思这是我大一的数学老师啊，好好打个招呼吧，就问人家：“老师，现在咱们专业大一还上数学吗？”老师先是愣了一下，然后说“啥？”“我说你还教数学吗？”老师：“数学你得问你们班主任呀，我一直教编程[笑]”我内心：“啊啊啊啊啊啊md尬死人了！！！[大哭]”（最主要的是后来才想起来毕业论文还是这位老师指导的我丢，都怪见面太少，这说当时是尬王不为过吧[尴尬]）,729
"大二上网课的时候，我就在旁边一边玩游戏一边摸鱼，摸着摸着唱起了歌。唱完之后，我听到了老师说了句
“你唱的真好，你今天是有什么高兴事吗？”
这时候我才意识到，我没关麦克风。因为我一般默认是关麦克风的……",722
刚看到的图片哈哈哈[脱单doge],672
在香港，进地铁口的时候踩空了，连人带箱子滚到楼下，然后整个人双膝跪地，旁边一个外国友人：“Are u ok？”，脑抽了回了句：“u r welcome”，过去七年了现在想起来脚趾头还要扣地[鼓掌],419
前排[打call][打call][打call]，还有两天就考研了，祝我考研顺利，成功上岸[脸红],415
墙墙，想捞捞那天测立定跳远在女生排里的男生～他跳完之后自信的样子太可爱了～腻一下！,379
感人的画质,317
小时候被爸爸带着逛街，我走神被落下了一段距离，当时有点慌，我看到一个背影很像我爸的人，连忙追上，然后把我嚼了半天的口香糖，塞到了他的手里，并帮他握上了拳。[微笑]我爸妈在我后面看呆了,241
初中的时候，我的男性同桌忽然想给我科普男性那个玩意儿的构造，在我的演草本上画了一个巨大且形象的……下午我去问老师（班主任)数学题，她一把翻开我的演草本…然后愣了几秒…那几秒我连自己埋哪都快想好了……也不知道她有没有在老师群里传播说我在演草本上画j……后来再去问她题，她都小心翼翼地翻我的本子……,200
这期还挺好玩的，有点闺蜜茶话会的意思了[doge]感觉像“小潮team的幕后故事”系列,197
还记得上初一的时候，那会夏天嘛！家里很热而且又只有我一个小男孩，就穿的只有个小裤裤。有一天爸爸妈妈出去买东西了就剩我一个人在家，他们出去了一下午都没回来我就有点饿了但还是耐心地等，突然！听到了一阵敲门声，我直接跳下床飞奔到门口把门直接开到最大想迎接我满载而归的爸妈，结果是邻居家的女同学！！我当时那一瞬间真的！！都能看到她平静的脸上瞳孔一震，我直接炸了！要知道平时我在班里都很有包袱的，现在除了内裤别的什么都没穿啊啊啊啊！然后我就把门虚掩着问她咋了，她说她妈妈拿了一袋酸奶给我，我就伸出个手接过来啪！就把门关上了...从此以后碰见她都绕着走，太尴尬了[笑哭][笑哭][笑哭],173
"初中刚入学，想去传说中的小卖部买点东西，有同学指了某栋楼的一楼（这楼有两层），我心想：这栋一楼不是开水间吗？难道小卖部在二楼？我就准备上去看一眼。结果越走越不对劲，越走越不对劲，好多好多人看我，还似乎都是男生（我是女生），当时没意识到什么，直到我爬到了二楼，缓缓往里一看：玛德！这是男厕所！（还是那种大通间，没有隔门，能直接看到人）瞬间脸红心跳慌忙逃窜。这还不是最尴尬的，更尴尬的是我还带了一队女同学。。。[大哭][大哭][大哭][大哭]
哦对了小卖部就在一楼，在开水间旁边开了个极其隐蔽的小门。。我恨！！[大哭][大哭][大哭][大哭]",169
关于我自己:本人重度社恐。但是很喜欢在网上和亲友聊天，因为平时都叫亲友老公／大人／老大／爸爸已经习惯了。然后一回我妈喊我下楼吃饭，当时我在打游戏所以没听清，我就想再问我妈一遍她说什么。。然后我就在楼上脱口而出吼了一句“老公泥叫人家干嘛呀哎哟~”当时打游戏打上瘾了也没在意自己说了什么。。然后完了我才反应过来……🙉之后我妈就问我是不是早恋了。。一家人坐在餐桌上注视着我。。,162
初中的时候在食堂吃牙签肉想把肉捋下来，就嘴叼着牙签用筷子往下捋，然后肉就飞到跟我隔着两个座位的一个不认识的男生碗里了，，，我当时还脑子一热过去把肉夹回来了啊啊啊啊啊，，，，夹完我就特别尴尬那个男生和他兄弟特别震惊地看我看了好久啊啊啊啊啊,161
刚拿到[doge],159
小学的时候下意识叫了班主任一声妈妈[抓狂]她这件事记了六年,155
"我班主任是个很好的中年男子，有了两个孩子的那种。然后我平时爱和朋友开玩笑朋友开玩笑，最多的就是“你暗恋我？”
然后运动会，老师看了我一眼，半天没说话，我觉得太尴尬了，我顺嘴说了句“不说话，暗恋我？”老师没理我扭头走了，我到现在都不知道老师听到没，怎么想的[灵魂出窍]",140
小傲和高斯是不得在羊村皇城PK啊[脱单doge],138
小学的时候，我们中午放学，我的钱从口袋里溜了出来，然后我听到了硬币掉在地上的声音，之后周围人都是用一种很奇怪的眼神就这么看着我，然后我拿起了钱就傻傻的交给老师了，老师也看到了，她也用那种眼神看着我，直到去小卖铺的时候，我才发现少了一块，然后我才知道他们为什么要这么看着我,118
嗨呀那就不得不说我幼儿园的一件事了，当时新来了一个小男生，老师让我带着他熟悉环境，他要上厕所就带着他去了，结果我突然灵光一现跟着他进去了发现他站着上厕所，当时的我非常震惊地制止了他的行为并告诉他应该蹲着上，结果就是人小孩让我教育的不会站着上厕所了，在家的时候被他妈妈发现了，问怎么回事，他说是幼儿园里的同学告诉我的，人家长找到幼儿园里了[跪了][跪了][跪了],95
刚上大学体测跳远那会儿，我自知自己跳远不行就磨蹭到最后一个去测，结果有其他老师带着两三个小孩姐小孩哥过来顺便用一下跳远的器材，我就说让他们先我不急，主要当时是觉得小孩姐小孩哥可能跳的不远，结果小孩哥跳2m+小孩姐跳1.8m+。旁边就突然一群人说着什么大学生永不服输的就冲上来了，就在那给我加油。我真的要崩溃了那会，最后拼尽全力跳了1.2……再见这个美丽的大学校园美丽的世界我们18年后还是一条好汉[大哭][大哭],85
高中语文考试的时候，我习惯性在写到阅读理解的时候睡一觉，以前每次睡完再写效果都特别好，结果那天被监考老师扒拉了好几次，我寻思我这以前这个姿势也没被抓到过啊，后来考完回班听同考场同学跟我说，我那天的呼噜声响彻整个班级,83
初中的时候，我哥哥结婚，到扔花球的时候，全程二百多人，我脚不听使唤，跟几个二十几岁的大姑娘一起抢花球，我寻思以前我哥哥姐姐结婚的时候，那花球直接给我的，所以我想要，按照我们那边的习俗，你抢到花球了就祝福你下一个结婚，我不仅抢了，我还是站第一排抢[捂脸][捂脸][捂脸],83
坐公交车，手机壳小潮team卡通画，一个小女孩很好奇的指着我的手机壳，认真的问:姐姐，这个，是大巴巴吗？,81
感觉利利未必要往搞笑方面去走，潮t里不缺搞笑的（小潮海皇高斯小傲太卷了，利利可以每次视频结尾确定一个主题，大家在评论区分享自己相关的故事，下一期视频利利和潮t大家伙儿可以先分享自己对应主题的故事，然后评论区选中幸运观众的故事在节目里读出来，这样观众们和潮t又有互动，还可以丰富视频内容，甚至最后还可以升华，真心建议，望采纳[保佑],71
我的天，高斯的那个真的尴尬的受不了啊啊啊啊啊,68
我来讲一个！第一次得奖学金的时候想给姥姥姥爷买个好点的枕头，就是那种乳胶的。但淘宝上的很贵，一套的话要六百多，我钱不够。就打算去闲鱼看看反正是自己用只要质量好也不需要什么包装什么的。看到了一家类似工厂的，评价啊什么的都不错我就开始和老板讲价。我说诶呀我买两套可不可以便宜一点会推荐给朋友什么的一通输出。老板答应如果我说了诚心要就给我便宜三十块。我刚准备下手，结果下面有推荐，说他家的价格是全网最低那种。我就点进去，又问哎呀可不可以便宜。结果老板说：这个店也是他家的，他给我的价格就是最低的了我怎么不信呢……[奥比岛_委屈][奥比岛_委屈][奥比岛_委屈][奥比岛_委屈],65
初中是i人，偶遇数学老师想打个招呼，结果踩老师脚了，脑子一瞬间空白了想道歉结果冲着老师说了两句“老师好老师好”。。。。。。。,65
之前网课我在看小说，是个挺悲情的故事，有点BE的感觉，当时看入迷了真是完全沉浸在自己世界里了，然后边哭边在那个对话框里打“小月亮，爱我好不好？”（当时那个男主经常说的一句话）然后还不太熟悉电脑把发送当删除了…直接干老师课堂上了…还撤不回来…我们老师当时上课看见，默默把那个消息显示框往下挪了挪，我手机都炸了一堆人问我咋回事全都看见了甚至有同学截屏做了表情包对我反复鞭尸，关键那是我学年毕业最后一节物理课，我们物理老师还是我最喜欢的老师…[捂脸][捂脸],57
